
[                                        ] | 0% Completed | 214.91 us
[                                        ] | 0% Completed | 190.09 ms
[                                        ] | 0% Completed | 647.27 ms
[                                        ] | 0% Completed | 818.53 ms
[                                        ] | 1% Completed | 1.27 s
[                                        ] | 1% Completed | 1.43 s
[                                        ] | 1% Completed | 1.66 s
[                                        ] | 1% Completed | 1.96 s
[#                                       ] | 4% Completed | 2.14 s
[##                                      ] | 5% Completed | 2.37 s
[##                                      ] | 7% Completed | 2.64 s
[##                                      ] | 7% Completed | 2.85 s
[##                                      ] | 7% Completed | 3.22 s
[###                                     ] | 9% Completed | 3.60 s
[###                                     ] | 9% Completed | 4.03 s
[###                                     ] | 9% Completed | 4.16 s
[###                                     ] | 9% Completed | 4.30 s
[####                                    ] | 11% Completed | 4.41 s
[####                                    ] | 11% Completed | 4.55 s
[####                                    ] | 11% Completed | 4.78 s
[#####                                   ] | 14% Completed | 5.20 s
[#####                                   ] | 14% Completed | 5.40 s
[#####                                   ] | 14% Completed | 5.58 s
[######                                  ] | 15% Completed | 5.84 s
[######                                  ] | 16% Completed | 6.01 s
[#######                                 ] | 19% Completed | 6.63 s
[#######                                 ] | 19% Completed | 7.54 s
[#######                                 ] | 19% Completed | 7.85 s
[#########                               ] | 23% Completed | 7.98 s
[#########                               ] | 23% Completed | 8.44 s
[#########                               ] | 23% Completed | 8.81 s
[#########                               ] | 23% Completed | 9.06 s
[###########                             ] | 28% Completed | 9.43 s
[###########                             ] | 29% Completed | 9.54 s
[###########                             ] | 29% Completed | 9.90 s
[###########                             ] | 29% Completed | 10.32 s
[###########                             ] | 29% Completed | 10.44 s
[###########                             ] | 29% Completed | 10.64 s
[###########                             ] | 29% Completed | 10.82 s
[############                            ] | 30% Completed | 11.02 s
[##############                          ] | 35% Completed | 11.15 s
[##############                          ] | 35% Completed | 11.64 s
[##############                          ] | 35% Completed | 11.87 s
[##############                          ] | 35% Completed | 12.48 s
[##############                          ] | 35% Completed | 12.65 s
[###############                         ] | 38% Completed | 12.81 s
[################                        ] | 40% Completed | 13.78 s
[################                        ] | 42% Completed | 14.40 s
[##################                      ] | 45% Completed | 14.57 s
[##################                      ] | 45% Completed | 15.25 s
[##################                      ] | 45% Completed | 15.36 s
[###################                     ] | 47% Completed | 15.60 s
[###################                     ] | 47% Completed | 15.87 s
[###################                     ] | 49% Completed | 16.11 s
[###################                     ] | 49% Completed | 16.28 s
[###################                     ] | 49% Completed | 16.60 s
[####################                    ] | 50% Completed | 16.87 s
[####################                    ] | 50% Completed | 16.98 s
[#####################                   ] | 53% Completed | 17.49 s
[#####################                   ] | 53% Completed | 17.60 s
[#####################                   ] | 53% Completed | 17.79 s
[#####################                   ] | 54% Completed | 18.10 s
[#####################                   ] | 54% Completed | 18.23 s
[#####################                   ] | 54% Completed | 18.37 s
[#######################                 ] | 57% Completed | 18.95 s
[#######################                 ] | 59% Completed | 19.25 s
[#######################                 ] | 59% Completed | 19.52 s
[#######################                 ] | 59% Completed | 19.64 s
[########################                ] | 60% Completed | 19.82 s
[########################                ] | 61% Completed | 20.01 s
[########################                ] | 61% Completed | 20.30 s
[########################                ] | 61% Completed | 20.45 s
[#########################               ] | 63% Completed | 20.70 s
[#########################               ] | 63% Completed | 20.93 s
[#########################               ] | 64% Completed | 21.18 s
[#########################               ] | 64% Completed | 21.38 s
[##########################              ] | 66% Completed | 21.63 s
[###########################             ] | 67% Completed | 22.19 s
[###########################             ] | 69% Completed | 22.53 s
[###########################             ] | 69% Completed | 22.82 s
[###########################             ] | 69% Completed | 22.95 s
[###########################             ] | 69% Completed | 23.06 s
[###########################             ] | 69% Completed | 23.30 s
[#############################           ] | 74% Completed | 23.59 s
[#############################           ] | 74% Completed | 23.90 s
[#############################           ] | 74% Completed | 24.12 s
[#############################           ] | 74% Completed | 24.72 s
[#############################           ] | 74% Completed | 24.90 s
[##############################          ] | 76% Completed | 25.21 s
[##############################          ] | 77% Completed | 25.73 s
[#################################       ] | 83% Completed | 26.26 s
[#################################       ] | 83% Completed | 26.64 s
[#################################       ] | 83% Completed | 26.97 s
[#################################       ] | 83% Completed | 27.18 s
[#################################       ] | 84% Completed | 27.77 s
[###################################     ] | 88% Completed | 28.54 s
[###################################     ] | 88% Completed | 28.65 s
[####################################    ] | 90% Completed | 28.81 s
[####################################    ] | 90% Completed | 28.94 s
[####################################    ] | 90% Completed | 29.18 s
[####################################    ] | 90% Completed | 29.59 s
[####################################    ] | 90% Completed | 29.70 s
[#####################################   ] | 94% Completed | 29.83 s
[#####################################   ] | 94% Completed | 30.16 s
[#####################################   ] | 94% Completed | 30.29 s
[######################################  ] | 95% Completed | 30.64 s
[######################################  ] | 95% Completed | 30.77 s
[######################################  ] | 97% Completed | 31.14 s
[####################################### ] | 98% Completed | 31.25 s
[####################################### ] | 98% Completed | 31.36 s
[########################################] | 100% Completed | 31.47 s

[                                        ] | 0% Completed | 136.00 us
[                                        ] | 0% Completed | 103.37 ms
[                                        ] | 0% Completed | 1.20 s
[                                        ] | 0% Completed | 1.30 s
[                                        ] | 0% Completed | 1.41 s
[                                        ] | 0% Completed | 1.52 s
[                                        ] | 0% Completed | 1.63 s
[                                        ] | 0% Completed | 1.74 s
[########################################] | 100% Completed | 1.84 s

[                                        ] | 0% Completed | 178.33 us
[                                        ] | 0% Completed | 294.14 ms
[                                        ] | 0% Completed | 428.60 ms
[                                        ] | 0% Completed | 573.75 ms
[                                        ] | 0% Completed | 840.22 ms
[                                        ] | 0% Completed | 1.19 s
[                                        ] | 0% Completed | 1.46 s
[##                                      ] | 5% Completed | 1.62 s
[##                                      ] | 5% Completed | 1.74 s
[##                                      ] | 5% Completed | 1.88 s
[##                                      ] | 5% Completed | 1.99 s
[###                                     ] | 7% Completed | 2.32 s
[####                                    ] | 10% Completed | 2.61 s
[####                                    ] | 10% Completed | 2.72 s
[####                                    ] | 10% Completed | 2.88 s
[#####                                   ] | 12% Completed | 3.20 s
[#####                                   ] | 12% Completed | 3.34 s
[#####                                   ] | 12% Completed | 3.54 s
[#######                                 ] | 17% Completed | 3.69 s
[#######                                 ] | 17% Completed | 3.80 s
[#######                                 ] | 17% Completed | 3.98 s
[#######                                 ] | 17% Completed | 4.19 s
[#######                                 ] | 17% Completed | 4.30 s
[########                                ] | 20% Completed | 4.53 s
[##########                              ] | 25% Completed | 4.86 s
[##########                              ] | 25% Completed | 5.41 s
[##########                              ] | 25% Completed | 5.67 s
[############                            ] | 30% Completed | 5.95 s
[############                            ] | 30% Completed | 6.20 s
[############                            ] | 30% Completed | 6.55 s
[##############                          ] | 35% Completed | 6.78 s
[##############                          ] | 35% Completed | 7.43 s
