"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 15:49:01 GMT 2024","Wed Jun 05 15:49:01 GMT 2024","0","tests.unit.processing","test_handle_error","","","","test_parse_event_without_error_cause",""
"passed","Wed Jun 05 15:47:55 GMT 2024","Wed Jun 05 15:47:55 GMT 2024","9","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionID","","","test__get_collection_with_dataset_failing_validation",""
"passed","Wed Jun 05 15:48:09 GMT 2024","Wed Jun 05 15:48:09 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters55]",""
"passed","Wed Jun 05 15:47:58 GMT 2024","Wed Jun 05 15:47:58 GMT 2024","5","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_dataset_asset__OK",""
"passed","Wed Jun 05 15:47:59 GMT 2024","Wed Jun 05 15:47:59 GMT 2024","7","tests.unit.backend.layers.api","test_portal_api","TestCollectionUploadLinkCurators","","","test__can_reupload_dataset_as_super_curator","
        A super curator can reupload a dataset to a non-owned collection
        "
"passed","Wed Jun 05 15:48:24 GMT 2024","Wed Jun 05 15:48:24 GMT 2024","4","tests.unit.wmg_processing","test_cube_pipeline","TestCubePipe","","","test_exception_handle_catches_errors",""
"passed","Wed Jun 05 15:48:09 GMT 2024","Wed Jun 05 15:48:09 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters26]",""
"passed","Wed Jun 05 15:49:02 GMT 2024","Wed Jun 05 15:49:02 GMT 2024","285","tests.unit.backend.wmg","test_query","QueryPrimaryFilterDimensionsTest","","","test__single_dimension__returns_all_dimension_and_terms",""
"passed","Wed Jun 05 15:48:00 GMT 2024","Wed Jun 05 15:48:00 GMT 2024","14","tests.unit.backend.layers.business","test_business","TestCollectionUtilities","","","test__delete_datasets_from_public_access_bucket","
        Test Dataset deletes when tombstoning a public Collection with published and updated Datasets in an outstanding
        Revision
        "
"passed","Wed Jun 05 15:48:00 GMT 2024","Wed Jun 05 15:48:00 GMT 2024","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[raw_data-://]",""
"passed","Wed Jun 05 15:47:55 GMT 2024","Wed Jun 05 15:47:55 GMT 2024","4","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionID","","","test__get_public_collection_verify_consortia_sorted__OK_2",""
"passed","Wed Jun 05 15:48:09 GMT 2024","Wed Jun 05 15:48:09 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters116]",""
"passed","Wed Jun 05 15:48:09 GMT 2024","Wed Jun 05 15:48:09 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters62]",""
"passed","Wed Jun 05 15:47:59 GMT 2024","Wed Jun 05 15:47:59 GMT 2024","6","tests.unit.backend.layers.business","test_business","TestUpdateCollectionDatasets","","","test_add_dataset_with_invalid_link_fail","
        Adding a dataset with a wrong link should result in a failure
        "
"passed","Wed Jun 05 15:47:55 GMT 2024","Wed Jun 05 15:47:55 GMT 2024","21","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection__links__OK",""
"passed","Wed Jun 05 15:48:09 GMT 2024","Wed Jun 05 15:48:09 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters34]",""
"passed","Wed Jun 05 15:48:00 GMT 2024","Wed Jun 05 15:48:00 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[other-google]",""
"passed","Wed Jun 05 15:48:00 GMT 2024","Wed Jun 05 15:48:00 GMT 2024","13","tests.unit.backend.layers.business","test_business","TestSetCollectionVersionDatasetsOrder","","","test_set_collection_version_datasets_order_replace_dataset_ok","
        Replacing a dataset in a collection version does not alter the custom order of the datasets.
        "
"passed","Wed Jun 05 15:48:36 GMT 2024","Wed Jun 05 15:48:36 GMT 2024","2","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_empty_request__returns_400",""
"passed","Wed Jun 05 15:48:58 GMT 2024","Wed Jun 05 15:48:58 GMT 2024","1","tests.unit.processing.schema_migration","test_publish_revisions","TestPublishRevisions","","","test_check_datasets_not_latest_version","Check datasets when one of the dataset has not been migrated to the latest schema version."
"passed","Wed Jun 05 15:47:58 GMT 2024","Wed Jun 05 15:47:58 GMT 2024","4","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_rejects_doi_not_in_crossref",""
"passed","Wed Jun 05 15:48:01 GMT 2024","Wed Jun 05 15:48:03 GMT 2024","2073","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_delete_of_existing_secret_deletes_secret",""
"passed","Wed Jun 05 15:47:59 GMT 2024","Wed Jun 05 15:47:59 GMT 2024","9","tests.unit.backend.layers.api","test_portal_api","TestCollectionPutUploadLink","","","test__reupload_public_dataset__403","cannot reupload a public published dataset"
"passed","Wed Jun 05 15:47:58 GMT 2024","Wed Jun 05 15:47:58 GMT 2024","9","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__call_delete_dataset__twice",""
"passed","Wed Jun 05 15:48:58 GMT 2024","Wed Jun 05 15:48:58 GMT 2024","1","tests.unit.processing.schema_migration","test_publish_revisions","TestPublishRevisions","","","test_run_pos__do_not_publish_list","Run method when revision is skipped via do_not_publish_list."
"passed","Wed Jun 05 15:48:00 GMT 2024","Wed Jun 05 15:48:00 GMT 2024","10","tests.unit.backend.layers.business","test_business","TestSetCollectionVersionDatasetsOrder","","","test_set_collection_version_datasets_order_ok","
        The order of the datasets in a collection version is set using `set_collection_version_datasets_order`.
        "
"passed","Wed Jun 05 15:48:23 GMT 2024","Wed Jun 05 15:48:23 GMT 2024","314","tests.unit.backend.wmg.api.common","test_expression_dotplot","ExpressionDotPlotTest","","","test__query_non_indexed_dim_multi_valued__returns_correct_result",""
"passed","Wed Jun 05 15:48:00 GMT 2024","Wed Jun 05 15:48:00 GMT 2024","11","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_create_collection_version_ok","
        A collection version can be created using `create_collection_version`
        "
"passed","Wed Jun 05 15:48:58 GMT 2024","Wed Jun 05 15:48:58 GMT 2024","2","tests.unit.processing.schema_migration","test_publish_and_cleanup","TestPublishAndCleanup","","","test_OK",""
"passed","Wed Jun 05 15:47:55 GMT 2024","Wed Jun 05 15:47:55 GMT 2024","35","tests.unit.backend.layers.api","test_curation_api","TestDeleteDataset","","","test__delete_published_dataset_cxg_admin","
        cxg_admin role can delete published Datasets during revisions using query_param flag 'delete_published=true'
        "
"passed","Wed Jun 05 15:47:57 GMT 2024","Wed Jun 05 15:47:57 GMT 2024","6","tests.unit.backend.layers.api","test_curation_api","TestPutLink","","","test__from_link__no_auth","
        Calling PUT /datasets/:dataset_id should fail with 401 Unauthorized if the user is not authenticated
        "
"passed","Wed Jun 05 15:48:59 GMT 2024","Wed Jun 05 15:48:59 GMT 2024","2","tests.unit.processing","test_dataset_submissions","TestDatasetSubmissions","","","test__nonexistent_dataset__raises_error",""
"passed","Wed Jun 05 15:49:51 GMT 2024","Wed Jun 05 15:49:51 GMT 2024","3","tests.unit.processing","test_processing","ProcessingTest","","","test_process_cxg_success",""
