
[                                        ] | 0% Completed | 219.48 us
[                                        ] | 0% Completed | 154.44 ms
[                                        ] | 0% Completed | 347.06 ms
[                                        ] | 0% Completed | 627.29 ms
[                                        ] | 0% Completed | 987.47 ms
[                                        ] | 0% Completed | 1.19 s
[                                        ] | 0% Completed | 1.42 s
[                                        ] | 0% Completed | 1.59 s
[#                                       ] | 2% Completed | 1.89 s
[#                                       ] | 2% Completed | 2.08 s
[#                                       ] | 4% Completed | 2.45 s
[##                                      ] | 5% Completed | 2.68 s
[##                                      ] | 5% Completed | 2.86 s
[##                                      ] | 5% Completed | 3.19 s
[##                                      ] | 5% Completed | 3.37 s
[###                                     ] | 8% Completed | 3.58 s
[####                                    ] | 10% Completed | 4.02 s
[####                                    ] | 10% Completed | 4.32 s
[####                                    ] | 11% Completed | 4.67 s
[####                                    ] | 11% Completed | 4.83 s
[####                                    ] | 11% Completed | 4.97 s
[####                                    ] | 11% Completed | 5.09 s
[#####                                   ] | 12% Completed | 5.29 s
[#####                                   ] | 12% Completed | 5.74 s
[#####                                   ] | 14% Completed | 5.90 s
[######                                  ] | 15% Completed | 6.03 s
[######                                  ] | 15% Completed | 6.17 s
[######                                  ] | 17% Completed | 6.31 s
[######                                  ] | 17% Completed | 6.80 s
[######                                  ] | 17% Completed | 6.95 s
[######                                  ] | 17% Completed | 7.07 s
[#######                                 ] | 18% Completed | 7.21 s
[########                                ] | 21% Completed | 7.44 s
[########                                ] | 21% Completed | 7.66 s
[########                                ] | 21% Completed | 8.29 s
[########                                ] | 21% Completed | 8.57 s
[########                                ] | 21% Completed | 8.69 s
[#########                               ] | 22% Completed | 8.85 s
[#########                               ] | 24% Completed | 8.99 s
[##########                              ] | 25% Completed | 9.57 s
[##########                              ] | 25% Completed | 9.76 s
[##########                              ] | 27% Completed | 9.89 s
[##########                              ] | 27% Completed | 10.00 s
[###########                             ] | 28% Completed | 10.42 s
[############                            ] | 30% Completed | 10.67 s
[############                            ] | 30% Completed | 10.81 s
[############                            ] | 30% Completed | 11.17 s
[############                            ] | 30% Completed | 11.49 s
[############                            ] | 30% Completed | 11.65 s
[#############                           ] | 32% Completed | 11.93 s
[#############                           ] | 34% Completed | 12.24 s
[#############                           ] | 34% Completed | 12.58 s
[##############                          ] | 35% Completed | 12.94 s
[###############                         ] | 38% Completed | 13.46 s
[###############                         ] | 38% Completed | 13.84 s
[###############                         ] | 38% Completed | 14.20 s
[################                        ] | 40% Completed | 14.36 s
[################                        ] | 40% Completed | 14.68 s
[#################                       ] | 44% Completed | 14.90 s
[#################                       ] | 44% Completed | 15.13 s
[#################                       ] | 44% Completed | 15.76 s
[##################                      ] | 45% Completed | 16.29 s
[##################                      ] | 47% Completed | 16.80 s
[###################                     ] | 48% Completed | 16.96 s
[####################                    ] | 50% Completed | 17.27 s
[####################                    ] | 50% Completed | 17.57 s
[#####################                   ] | 52% Completed | 17.69 s
[#####################                   ] | 52% Completed | 18.07 s
[#####################                   ] | 52% Completed | 18.27 s
[#####################                   ] | 52% Completed | 18.57 s
[#####################                   ] | 52% Completed | 18.97 s
[######################                  ] | 55% Completed | 19.25 s
[######################                  ] | 55% Completed | 19.37 s
[######################                  ] | 55% Completed | 19.64 s
