
[                                        ] | 0% Completed | 170.78 us
[                                        ] | 0% Completed | 251.49 ms
[                                        ] | 0% Completed | 794.53 ms
[                                        ] | 0% Completed | 1.02 s
[                                        ] | 0% Completed | 1.17 s
[                                        ] | 0% Completed | 1.68 s
[                                        ] | 1% Completed | 1.80 s
[#                                       ] | 3% Completed | 2.00 s
[#                                       ] | 3% Completed | 2.34 s
[#                                       ] | 4% Completed | 2.67 s
[#                                       ] | 4% Completed | 2.92 s
[##                                      ] | 6% Completed | 3.56 s
[##                                      ] | 6% Completed | 3.74 s
[##                                      ] | 7% Completed | 4.07 s
[###                                     ] | 9% Completed | 4.49 s
[###                                     ] | 9% Completed | 4.79 s
[###                                     ] | 9% Completed | 4.90 s
[####                                    ] | 11% Completed | 5.10 s
[####                                    ] | 11% Completed | 5.41 s
[####                                    ] | 11% Completed | 6.17 s
[####                                    ] | 11% Completed | 6.58 s
[#####                                   ] | 14% Completed | 6.83 s
[######                                  ] | 15% Completed | 7.17 s
[######                                  ] | 15% Completed | 7.68 s
[######                                  ] | 15% Completed | 7.80 s
[######                                  ] | 15% Completed | 8.04 s
[######                                  ] | 16% Completed | 8.18 s
[######                                  ] | 16% Completed | 8.29 s
[#######                                 ] | 19% Completed | 8.40 s
[#######                                 ] | 19% Completed | 8.74 s
[#######                                 ] | 19% Completed | 9.17 s
[########                                ] | 20% Completed | 9.54 s
[########                                ] | 22% Completed | 9.67 s
[########                                ] | 22% Completed | 9.96 s
[########                                ] | 22% Completed | 10.67 s
[########                                ] | 22% Completed | 10.87 s
[########                                ] | 22% Completed | 11.00 s
[########                                ] | 22% Completed | 11.16 s
[##########                              ] | 25% Completed | 11.59 s
[##########                              ] | 26% Completed | 12.51 s
[##########                              ] | 27% Completed | 12.69 s
[###########                             ] | 28% Completed | 13.28 s
[###########                             ] | 28% Completed | 13.39 s
[############                            ] | 30% Completed | 13.59 s
[############                            ] | 30% Completed | 13.74 s
[############                            ] | 30% Completed | 14.08 s
[############                            ] | 30% Completed | 14.33 s
[#############                           ] | 33% Completed | 15.77 s
[##############                          ] | 35% Completed | 15.95 s
[##############                          ] | 35% Completed | 16.53 s
[##############                          ] | 35% Completed | 16.64 s
[##############                          ] | 36% Completed | 16.80 s
[##############                          ] | 36% Completed | 16.91 s
[###############                         ] | 38% Completed | 17.04 s
[###############                         ] | 39% Completed | 17.58 s
[###############                         ] | 39% Completed | 17.83 s
[###############                         ] | 39% Completed | 18.09 s
[################                        ] | 41% Completed | 18.67 s
[################                        ] | 42% Completed | 19.39 s
[#################                       ] | 43% Completed | 19.53 s
[#################                       ] | 43% Completed | 20.14 s
[##################                      ] | 45% Completed | 20.84 s
[##################                      ] | 46% Completed | 21.05 s
[##################                      ] | 47% Completed | 21.39 s
[###################                     ] | 48% Completed | 21.99 s
[###################                     ] | 48% Completed | 22.13 s
[####################                    ] | 50% Completed | 22.44 s
[####################                    ] | 51% Completed | 22.64 s
[####################                    ] | 51% Completed | 22.80 s
[#####################                   ] | 52% Completed | 23.22 s
[#####################                   ] | 53% Completed | 24.26 s
[######################                  ] | 55% Completed | 25.00 s
[######################                  ] | 56% Completed | 25.19 s
[#######################                 ] | 57% Completed | 25.61 s
[#######################                 ] | 57% Completed | 25.75 s
[#######################                 ] | 57% Completed | 25.86 s
[#######################                 ] | 58% Completed | 25.99 s
[#######################                 ] | 58% Completed | 26.12 s
[#######################                 ] | 59% Completed | 26.42 s
[#######################                 ] | 59% Completed | 26.58 s
[#######################                 ] | 59% Completed | 26.71 s
[#######################                 ] | 59% Completed | 26.98 s
[#######################                 ] | 59% Completed | 27.17 s
[#########################               ] | 63% Completed | 27.37 s
[#########################               ] | 63% Completed | 28.54 s
[#########################               ] | 63% Completed | 28.71 s
[#########################               ] | 64% Completed | 28.84 s
[##########################              ] | 65% Completed | 29.12 s
[##########################              ] | 65% Completed | 29.63 s
[###########################             ] | 67% Completed | 29.81 s
[###########################             ] | 67% Completed | 30.20 s
[###########################             ] | 67% Completed | 30.58 s
[############################            ] | 70% Completed | 30.76 s
[############################            ] | 70% Completed | 31.15 s
[############################            ] | 70% Completed | 31.29 s
[############################            ] | 70% Completed | 31.74 s
[#############################           ] | 72% Completed | 32.46 s
[#############################           ] | 74% Completed | 32.58 s
[#############################           ] | 74% Completed | 33.36 s
[##############################          ] | 76% Completed | 33.61 s
[##############################          ] | 76% Completed | 33.82 s
[##############################          ] | 76% Completed | 34.12 s
[##############################          ] | 76% Completed | 34.40 s
[###############################         ] | 77% Completed | 34.75 s
[###############################         ] | 78% Completed | 34.85 s
[###############################         ] | 78% Completed | 34.99 s
[################################        ] | 80% Completed | 35.14 s
[################################        ] | 80% Completed | 35.28 s
[################################        ] | 80% Completed | 35.60 s
[################################        ] | 81% Completed | 35.91 s
[################################        ] | 81% Completed | 36.24 s
[#################################       ] | 82% Completed | 36.80 s
[#################################       ] | 83% Completed | 36.92 s
[#################################       ] | 83% Completed | 37.08 s
[#################################       ] | 83% Completed | 37.25 s
[#################################       ] | 83% Completed | 37.37 s
[#################################       ] | 84% Completed | 37.66 s
[##################################      ] | 85% Completed | 37.83 s
[##################################      ] | 85% Completed | 38.14 s
[##################################      ] | 85% Completed | 38.45 s
[###################################     ] | 87% Completed | 38.59 s
[###################################     ] | 87% Completed | 38.80 s
[###################################     ] | 87% Completed | 39.03 s
[###################################     ] | 89% Completed | 39.42 s
[###################################     ] | 89% Completed | 39.57 s
[###################################     ] | 89% Completed | 39.71 s
[####################################    ] | 90% Completed | 39.91 s
[####################################    ] | 91% Completed | 40.20 s
[#####################################   ] | 93% Completed | 40.55 s
[#####################################   ] | 93% Completed | 41.04 s
[#####################################   ] | 93% Completed | 41.22 s
[#####################################   ] | 93% Completed | 41.33 s
[#####################################   ] | 93% Completed | 41.73 s
[#####################################   ] | 94% Completed | 42.31 s
[######################################  ] | 96% Completed | 42.68 s
[######################################  ] | 96% Completed | 42.79 s
[####################################### ] | 98% Completed | 42.97 s
[########################################] | 100% Completed | 43.07 s

[                                        ] | 0% Completed | 145.95 us
[                                        ] | 0% Completed | 744.38 ms
[                                        ] | 0% Completed | 1.24 s
[                                        ] | 0% Completed | 1.41 s
[                                        ] | 0% Completed | 1.54 s
[                                        ] | 0% Completed | 2.48 s
[                                        ] | 0% Completed | 2.58 s
[                                        ] | 0% Completed | 2.78 s
[                                        ] | 0% Completed | 2.90 s
[                                        ] | 0% Completed | 3.29 s
[                                        ] | 0% Completed | 3.40 s
[########################################] | 100% Completed | 3.51 s
