
[                                        ] | 0% Completed | 196.37 us
[                                        ] | 0% Completed | 460.08 ms
[                                        ] | 0% Completed | 580.57 ms
[                                        ] | 0% Completed | 931.52 ms
[                                        ] | 0% Completed | 1.04 s
[#                                       ] | 2% Completed | 1.24 s
[#                                       ] | 2% Completed | 1.45 s
[#                                       ] | 2% Completed | 2.07 s
[#                                       ] | 2% Completed | 2.23 s
[#                                       ] | 2% Completed | 2.35 s
[#                                       ] | 4% Completed | 2.69 s
[##                                      ] | 5% Completed | 2.93 s
[###                                     ] | 8% Completed | 3.32 s
[###                                     ] | 8% Completed | 3.55 s
[###                                     ] | 8% Completed | 3.66 s
[###                                     ] | 8% Completed | 3.77 s
[###                                     ] | 8% Completed | 3.98 s
[###                                     ] | 9% Completed | 4.42 s
[#####                                   ] | 13% Completed | 4.73 s
[#####                                   ] | 13% Completed | 5.31 s
[######                                  ] | 16% Completed | 5.96 s
[######                                  ] | 16% Completed | 6.79 s
[#######                                 ] | 19% Completed | 7.06 s
[#######                                 ] | 19% Completed | 7.84 s
[########                                ] | 22% Completed | 8.05 s
[#########                               ] | 23% Completed | 8.25 s
[#########                               ] | 23% Completed | 8.39 s
[##########                              ] | 25% Completed | 8.84 s
[##########                              ] | 25% Completed | 9.00 s
[##########                              ] | 25% Completed | 9.37 s
[##########                              ] | 26% Completed | 9.52 s
[##########                              ] | 26% Completed | 9.64 s
[###########                             ] | 29% Completed | 10.16 s
[###########                             ] | 29% Completed | 10.35 s
[###########                             ] | 29% Completed | 10.50 s
[############                            ] | 30% Completed | 11.06 s
[############                            ] | 31% Completed | 11.34 s
[############                            ] | 31% Completed | 11.53 s
[#############                           ] | 33% Completed | 11.71 s
[#############                           ] | 33% Completed | 11.86 s
[##############                          ] | 36% Completed | 12.43 s
[##############                          ] | 36% Completed | 12.77 s
[##############                          ] | 36% Completed | 13.03 s
[##############                          ] | 36% Completed | 13.22 s
[###############                         ] | 38% Completed | 13.35 s
[###############                         ] | 38% Completed | 13.47 s
[################                        ] | 41% Completed | 14.13 s
[#################                       ] | 44% Completed | 14.27 s
[#################                       ] | 44% Completed | 14.60 s
[#################                       ] | 44% Completed | 14.71 s
[#################                       ] | 44% Completed | 15.59 s
[#################                       ] | 44% Completed | 15.83 s
[#################                       ] | 44% Completed | 15.95 s
[##################                      ] | 45% Completed | 16.15 s
[##################                      ] | 45% Completed | 16.30 s
[####################                    ] | 50% Completed | 16.86 s
[####################                    ] | 50% Completed | 17.04 s
[####################                    ] | 50% Completed | 17.21 s
[#####################                   ] | 52% Completed | 17.56 s
[#####################                   ] | 52% Completed | 17.95 s
[######################                  ] | 55% Completed | 18.11 s
[######################                  ] | 55% Completed | 19.12 s
[#######################                 ] | 58% Completed | 19.32 s
[#######################                 ] | 58% Completed | 19.44 s
[########################                ] | 61% Completed | 20.14 s
[########################                ] | 61% Completed | 21.00 s
[########################                ] | 61% Completed | 21.20 s
[#########################               ] | 62% Completed | 21.44 s
[#########################               ] | 63% Completed | 21.81 s
[##########################              ] | 66% Completed | 22.37 s
[###########################             ] | 69% Completed | 22.67 s
[###########################             ] | 69% Completed | 22.92 s
[###########################             ] | 69% Completed | 23.04 s
[###########################             ] | 69% Completed | 23.19 s
[###########################             ] | 69% Completed | 23.73 s
[##############################          ] | 75% Completed | 23.87 s
[##############################          ] | 75% Completed | 24.53 s
[##############################          ] | 75% Completed | 24.94 s
[##############################          ] | 75% Completed | 25.25 s
[##############################          ] | 76% Completed | 25.44 s
[##############################          ] | 76% Completed | 25.63 s
[###############################         ] | 77% Completed | 25.75 s
[###############################         ] | 79% Completed | 25.95 s
[###############################         ] | 79% Completed | 26.69 s
[#################################       ] | 83% Completed | 27.14 s
[#################################       ] | 84% Completed | 27.31 s
[#################################       ] | 84% Completed | 27.50 s
[#################################       ] | 84% Completed | 27.68 s
[#################################       ] | 84% Completed | 27.89 s
[##################################      ] | 86% Completed | 28.00 s
[##################################      ] | 86% Completed | 28.14 s
[##################################      ] | 86% Completed | 28.34 s
[##################################      ] | 86% Completed | 28.95 s
[###################################     ] | 87% Completed | 29.38 s
[###################################     ] | 87% Completed | 29.52 s
[####################################    ] | 90% Completed | 29.67 s
[####################################    ] | 90% Completed | 29.78 s
[####################################    ] | 91% Completed | 30.09 s
[####################################    ] | 91% Completed | 30.24 s
[####################################    ] | 91% Completed | 30.57 s
[####################################    ] | 91% Completed | 30.74 s
[#####################################   ] | 94% Completed | 31.23 s
[######################################  ] | 95% Completed | 31.35 s
[######################################  ] | 95% Completed | 31.55 s
[######################################  ] | 97% Completed | 31.65 s
[######################################  ] | 97% Completed | 31.85 s
[########################################] | 100% Completed | 31.95 s

[                                        ] | 0% Completed | 133.51 us
[                                        ] | 0% Completed | 133.18 ms
[                                        ] | 0% Completed | 318.71 ms
[                                        ] | 0% Completed | 1.22 s
[                                        ] | 0% Completed | 1.32 s
[                                        ] | 0% Completed | 1.42 s
[                                        ] | 0% Completed | 1.53 s
[                                        ] | 0% Completed | 1.64 s
[                                        ] | 0% Completed | 1.75 s
[                                        ] | 0% Completed | 1.86 s
[########################################] | 100% Completed | 1.97 s

[                                        ] | 0% Completed | 176.41 us
[                                        ] | 0% Completed | 545.92 ms
[                                        ] | 0% Completed | 762.80 ms
[                                        ] | 0% Completed | 961.24 ms
[                                        ] | 2% Completed | 1.15 s
[                                        ] | 2% Completed | 1.33 s
[                                        ] | 2% Completed | 1.50 s
[##                                      ] | 6% Completed | 1.74 s
[##                                      ] | 6% Completed | 2.21 s
[###                                     ] | 9% Completed | 2.44 s
[###                                     ] | 9% Completed | 2.64 s
[###                                     ] | 9% Completed | 3.03 s
[#####                                   ] | 13% Completed | 3.14 s
[######                                  ] | 16% Completed | 3.25 s
[######                                  ] | 16% Completed | 3.48 s
[#######                                 ] | 18% Completed | 3.67 s
[#######                                 ] | 18% Completed | 4.38 s
[#######                                 ] | 18% Completed | 4.76 s
[#########                               ] | 23% Completed | 5.02 s
[#########                               ] | 23% Completed | 5.26 s
[#########                               ] | 23% Completed | 5.37 s
[###########                             ] | 27% Completed | 5.59 s
[###########                             ] | 27% Completed | 5.99 s
[############                            ] | 30% Completed | 6.23 s
[############                            ] | 30% Completed | 6.38 s
[############                            ] | 30% Completed | 6.58 s
[#############                           ] | 34% Completed | 7.03 s
[#############                           ] | 34% Completed | 7.22 s
[##############                          ] | 37% Completed | 7.49 s
[###############                         ] | 39% Completed | 7.73 s
[###############                         ] | 39% Completed | 7.88 s
[###############                         ] | 39% Completed | 8.03 s
[###############                         ] | 39% Completed | 8.54 s
[###############                         ] | 39% Completed | 8.67 s
[################                        ] | 41% Completed | 9.22 s
[#################                       ] | 44% Completed | 9.53 s
[###################                     ] | 48% Completed | 10.09 s
[####################                    ] | 51% Completed | 10.41 s
[######################                  ] | 55% Completed | 11.11 s
[######################                  ] | 55% Completed | 11.38 s
[########################                ] | 60% Completed | 11.55 s
[########################                ] | 60% Completed | 11.86 s
[##########################              ] | 65% Completed | 12.57 s
[##########################              ] | 65% Completed | 13.06 s
[##########################              ] | 65% Completed | 13.34 s
[###########################             ] | 69% Completed | 13.67 s
[###########################             ] | 69% Completed | 14.23 s
[#############################           ] | 74% Completed | 14.61 s
[#############################           ] | 74% Completed | 15.10 s
[###############################         ] | 79% Completed | 15.26 s
[#################################       ] | 83% Completed | 15.89 s
[#################################       ] | 83% Completed | 16.27 s
[#################################       ] | 83% Completed | 16.45 s
[#################################       ] | 83% Completed | 16.60 s
[##################################      ] | 86% Completed | 16.76 s
[##################################      ] | 86% Completed | 16.94 s
[##################################      ] | 86% Completed | 17.53 s
[#####################################   ] | 93% Completed | 17.64 s
[#####################################   ] | 93% Completed | 18.12 s
[#####################################   ] | 93% Completed | 18.24 s
[#####################################   ] | 93% Completed | 18.44 s
[####################################### ] | 97% Completed | 18.56 s
[####################################### ] | 97% Completed | 18.68 s
[########################################] | 100% Completed | 18.78 s

[                                        ] | 0% Completed | 145.07 us
[                                        ] | 0% Completed | 226.45 ms
[                                        ] | 0% Completed | 649.28 ms
[                                        ] | 0% Completed | 1.21 s
[                                        ] | 0% Completed | 1.31 s
[                                        ] | 0% Completed | 1.42 s
[                                        ] | 0% Completed | 1.53 s
[########################################] | 100% Completed | 1.64 s
