"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 18 20:48:34 GMT 2023","Mon Sep 18 20:48:34 GMT 2023","2","tests.unit.processing","test_handle_error","TestCleanupArtifacts","","","test_cleanup_artifacts__OK[]","Check that all artifacts are deleted for the given cases."
"passed","Mon Sep 18 20:49:03 GMT 2023","Mon Sep 18 20:49:03 GMT 2023","7","tests.unit.backend.layers.api","test_portal_api","TestCollectionPostUploadLink","","","test__link_not_owner__403",""
"passed","Mon Sep 18 20:49:05 GMT 2023","Mon Sep 18 20:49:05 GMT 2023","0","tests.unit.backend.layers.common","test_validation","","","","test_invalid_email[@place.com]",""
"passed","Mon Sep 18 20:51:45 GMT 2023","Mon Sep 18 20:51:46 GMT 2023","469","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_request_multi_primary_dims_only__returns_200_and_correct_response",""
"passed","Mon Sep 18 20:49:01 GMT 2023","Mon Sep 18 20:49:01 GMT 2023","8","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_sorts_consortia",""
"passed","Mon Sep 18 20:51:50 GMT 2023","Mon Sep 18 20:51:50 GMT 2023","390","tests.unit.backend.wmg.api.common","test_expression_dotplot","ExpressionDotPlotTest","","","test__query_agg_cell_type_counts__returns_correct_result",""
"passed","Mon Sep 18 20:50:08 GMT 2023","Mon Sep 18 20:50:08 GMT 2023","10","chromium","","useCategoryFilter > Multi-Panel Category > overrideSelectedParents > cell type","","","overrides cell classes and subclasses with selected cell type",""
"passed","Mon Sep 18 20:57:53 GMT 2023","Mon Sep 18 20:58:56 GMT 2023","63672","chromium","","Left side bar","","","Ensure that cell type filter cross-filters with publication-filter",""
"passed","Mon Sep 18 20:51:52 GMT 2023","Mon Sep 18 20:51:53 GMT 2023","488","tests.unit.backend.wmg.api.common","test_expression_dotplot","ExpressionDotPlotTest","","","test__query_non_indexed_dim_single_valued__returns_correct_result",""
"passed","Mon Sep 18 20:48:59 GMT 2023","Mon Sep 18 20:48:59 GMT 2023","30","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_dataset_in_a_tombstoned_collection_410",""
"passed","Mon Sep 18 20:53:05 GMT 2023","Mon Sep 18 20:53:38 GMT 2023","32826","chromium","","Right side bar","","","should scale from 0 to 1 when scaled check box is checked, gene expression ",""
"passed","Mon Sep 18 20:50:09 GMT 2023","Mon Sep 18 20:50:09 GMT 2023","51","chromium","","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > tissue selected","","","includes all systems, organs and tissue views",""
"passed","Mon Sep 18 20:58:02 GMT 2023","Mon Sep 18 20:58:19 GMT 2023","17084","chromium","","Where's My Gene > Newsletter","","","Newsletter Modal - Validate Email",""
"passed","Mon Sep 18 20:49:14 GMT 2023","Mon Sep 18 20:49:14 GMT 2023","0","tests.unit.backend.layers.utils","test_semvar_utils","TestSemvarUtils","","","test__release_only_prerelease_properly_formatted_semvar__returns_false",""
"passed","Mon Sep 18 20:49:29 GMT 2023","Mon Sep 18 20:50:00 GMT 2023","31515","tests.unit.cellguide_pipeline","test_metadata_generator","TestMetadataGenerator","","","test__tissue_metadata_generator",""
"passed","Mon Sep 18 20:50:31 GMT 2023","Mon Sep 18 20:51:10 GMT 2023","38464","chromium","","Where's My Gene","","","renders the getting started UI",""
"passed","Mon Sep 18 20:49:03 GMT 2023","Mon Sep 18 20:49:03 GMT 2023","2","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts",""
"passed","Mon Sep 18 20:49:14 GMT 2023","Mon Sep 18 20:49:14 GMT 2023","0","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_54","","","test_type_inference",""
"passed","Mon Sep 18 20:48:33 GMT 2023","Mon Sep 18 20:48:33 GMT 2023","30","tests.unit.processing","test_h5ad_data_file","TestH5ADDataFile","","","test__slash_in_attribute_name",""
"passed","Mon Sep 18 20:48:58 GMT 2023","Mon Sep 18 20:48:58 GMT 2023","18","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionID","","","test__get_tombstoned_collection__410",""
