"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 09 13:48:31 GMT 2023","Mon Jan 09 13:48:31 GMT 2023","38","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system, all system's organs and tissues selected with one tissue not selected","","","includes hematopoietic system and blood partially selected and bone marrow, spleen, thymus, blood non-specific, umbilical cord blood selected",""
"skipped","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","8","chromium","features/collection/collection.test.ts","Collection > Logged In Tests","","","creates and deletes a collection",""
"skipped","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","0","chromium","features/collection/collection.test.ts","Collection > Deployed Env Tests > invalid DOIs","","","doesn't create a collection with an invalid DOI",""
"passed","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","0","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","unravels to partially selected system on remove of organ",""
"passed","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","removes organ and all descendants of organ",""
"passed","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","3","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listPartiallySelectedCategoryValues","","","doesn't lists tissue as partially selected if only tissue is selected",""
"passed","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","9","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > keyCategoryValueIdsByPanel","","","keys curated panel - Explicit panel: tissue",""
"passed","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","5","chromium","common/queries/filter.test.ts","filter > Calculate Months Since Publication","","","calculates six months since publication",""
"passed","Mon Jan 09 13:48:30 GMT 2023","Mon Jan 09 13:48:30 GMT 2023","4","chromium","common/queries/filter.test.ts","filter > Calculate Months Since Publication","","","calculates thirteen months since publication",""
"passed","Mon Jan 09 13:48:31 GMT 2023","Mon Jan 09 13:48:31 GMT 2023","2","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 140000 to 140k",""
