
[                                        ] | 0% Completed | 219.33 us
[                                        ] | 0% Completed | 199.78 ms
[                                        ] | 0% Completed | 699.75 ms
[                                        ] | 0% Completed | 978.60 ms
[                                        ] | 0% Completed | 1.15 s
[#                                       ] | 2% Completed | 1.31 s
[#                                       ] | 2% Completed | 1.44 s
[#                                       ] | 2% Completed | 1.66 s
[#                                       ] | 2% Completed | 1.77 s
[#                                       ] | 2% Completed | 1.88 s
[###                                     ] | 7% Completed | 2.01 s
[####                                    ] | 10% Completed | 2.55 s
[####                                    ] | 10% Completed | 2.66 s
[####                                    ] | 10% Completed | 2.95 s
[####                                    ] | 10% Completed | 3.13 s
[######                                  ] | 15% Completed | 3.31 s
[######                                  ] | 15% Completed | 3.91 s
[######                                  ] | 15% Completed | 4.10 s
[######                                  ] | 15% Completed | 4.39 s
[######                                  ] | 15% Completed | 4.55 s
[#######                                 ] | 17% Completed | 4.83 s
[##########                              ] | 25% Completed | 4.99 s
[##########                              ] | 25% Completed | 5.11 s
[##########                              ] | 25% Completed | 5.33 s
[##########                              ] | 25% Completed | 5.58 s
[##########                              ] | 25% Completed | 5.69 s
[##########                              ] | 25% Completed | 5.90 s
[############                            ] | 30% Completed | 6.08 s
[############                            ] | 30% Completed | 6.26 s
[############                            ] | 30% Completed | 6.55 s
[############                            ] | 30% Completed | 6.82 s
[############                            ] | 30% Completed | 6.98 s
[##############                          ] | 35% Completed | 7.20 s
[##############                          ] | 35% Completed | 7.84 s
[###############                         ] | 37% Completed | 8.04 s
[###############                         ] | 37% Completed | 8.33 s
[#################                       ] | 42% Completed | 8.58 s
[#################                       ] | 42% Completed | 9.16 s
[#################                       ] | 42% Completed | 9.30 s
[###################                     ] | 47% Completed | 9.53 s
[###################                     ] | 47% Completed | 9.82 s
[###################                     ] | 47% Completed | 10.17 s
[#####################                   ] | 52% Completed | 10.55 s
[#####################                   ] | 52% Completed | 10.88 s
[#######################                 ] | 57% Completed | 11.28 s
[#######################                 ] | 57% Completed | 11.91 s
[#######################                 ] | 57% Completed | 12.06 s
[#########################               ] | 62% Completed | 12.59 s
[##########################              ] | 65% Completed | 12.74 s
[##########################              ] | 65% Completed | 13.01 s
[###########################             ] | 67% Completed | 13.46 s
[###########################             ] | 67% Completed | 13.69 s
[###########################             ] | 67% Completed | 13.97 s
[#############################           ] | 72% Completed | 14.10 s
[#############################           ] | 72% Completed | 14.24 s
[#############################           ] | 72% Completed | 14.62 s
[##############################          ] | 75% Completed | 14.91 s
[##############################          ] | 75% Completed | 15.20 s
[##############################          ] | 75% Completed | 15.37 s
[###############################         ] | 77% Completed | 15.64 s
[#################################       ] | 82% Completed | 16.28 s
[#################################       ] | 82% Completed | 16.43 s
[##################################      ] | 85% Completed | 16.62 s
[##################################      ] | 85% Completed | 17.01 s
[##################################      ] | 85% Completed | 17.14 s
[##################################      ] | 85% Completed | 17.37 s
[####################################    ] | 90% Completed | 17.97 s
[#####################################   ] | 92% Completed | 18.12 s
[######################################  ] | 95% Completed | 18.29 s
[######################################  ] | 95% Completed | 18.43 s
[####################################### ] | 97% Completed | 18.56 s
[####################################### ] | 97% Completed | 18.74 s
[########################################] | 100% Completed | 18.85 s

[                                        ] | 0% Completed | 153.52 us
[                                        ] | 0% Completed | 183.15 ms
[                                        ] | 0% Completed | 1.16 s
[                                        ] | 0% Completed | 1.27 s
[                                        ] | 0% Completed | 1.38 s
[                                        ] | 0% Completed | 1.48 s
[                                        ] | 0% Completed | 1.59 s
[                                        ] | 0% Completed | 1.70 s
[                                        ] | 0% Completed | 1.81 s
[########################################] | 100% Completed | 1.92 s

[                                        ] | 0% Completed | 185.04 us
[                                        ] | 0% Completed | 241.14 ms
[                                        ] | 0% Completed | 454.02 ms
[                                        ] | 0% Completed | 561.58 ms
[                                        ] | 0% Completed | 1.04 s
[                                        ] | 1% Completed | 1.57 s
[#                                       ] | 4% Completed | 1.79 s
[#                                       ] | 4% Completed | 2.46 s
[#                                       ] | 4% Completed | 2.61 s
[#                                       ] | 4% Completed | 2.89 s
[##                                      ] | 5% Completed | 3.18 s
[###                                     ] | 8% Completed | 3.45 s
[###                                     ] | 8% Completed | 3.57 s
[###                                     ] | 8% Completed | 3.77 s
[###                                     ] | 9% Completed | 4.04 s
[###                                     ] | 9% Completed | 4.16 s
[###                                     ] | 9% Completed | 4.46 s
[#####                                   ] | 12% Completed | 4.72 s
[#####                                   ] | 12% Completed | 4.98 s
[#####                                   ] | 12% Completed | 5.19 s
[#####                                   ] | 12% Completed | 5.38 s
[#####                                   ] | 14% Completed | 5.50 s
[#####                                   ] | 14% Completed | 5.72 s
[#####                                   ] | 14% Completed | 5.83 s
[#####                                   ] | 14% Completed | 6.13 s
[#####                                   ] | 14% Completed | 6.25 s
[#####                                   ] | 14% Completed | 6.37 s
[######                                  ] | 15% Completed | 6.61 s
[#######                                 ] | 18% Completed | 6.88 s
[#######                                 ] | 18% Completed | 7.42 s
[#######                                 ] | 18% Completed | 7.59 s
[#######                                 ] | 18% Completed | 7.71 s
[########                                ] | 21% Completed | 7.82 s
[########                                ] | 21% Completed | 7.96 s
[########                                ] | 21% Completed | 8.13 s
[########                                ] | 21% Completed | 8.35 s
[#########                               ] | 23% Completed | 8.63 s
[#########                               ] | 23% Completed | 8.78 s
[#########                               ] | 23% Completed | 8.94 s
[#########                               ] | 23% Completed | 9.29 s
[#########                               ] | 23% Completed | 9.46 s
[##########                              ] | 26% Completed | 9.78 s
[##########                              ] | 26% Completed | 9.96 s
[##########                              ] | 26% Completed | 10.19 s
[##########                              ] | 26% Completed | 10.34 s
[##########                              ] | 26% Completed | 10.50 s
[###########                             ] | 29% Completed | 10.89 s
[###########                             ] | 29% Completed | 11.18 s
[############                            ] | 30% Completed | 11.59 s
[#############                           ] | 33% Completed | 12.20 s
[##############                          ] | 35% Completed | 12.31 s
[##############                          ] | 35% Completed | 12.85 s
[##############                          ] | 35% Completed | 13.27 s
[##############                          ] | 35% Completed | 13.56 s
[###############                         ] | 39% Completed | 13.75 s
[###############                         ] | 39% Completed | 14.09 s
[################                        ] | 40% Completed | 14.29 s
[################                        ] | 40% Completed | 14.58 s
[################                        ] | 40% Completed | 14.79 s
[################                        ] | 40% Completed | 14.97 s
[################                        ] | 40% Completed | 15.10 s
[################                        ] | 42% Completed | 15.29 s
[################                        ] | 42% Completed | 15.41 s
[#################                       ] | 43% Completed | 15.74 s
[#################                       ] | 43% Completed | 15.95 s
[#################                       ] | 43% Completed | 16.35 s
[##################                      ] | 46% Completed | 16.48 s
[##################                      ] | 46% Completed | 16.59 s
[###################                     ] | 47% Completed | 17.07 s
[###################                     ] | 47% Completed | 17.30 s
[###################                     ] | 49% Completed | 17.56 s
[###################                     ] | 49% Completed | 17.79 s
[###################                     ] | 49% Completed | 18.12 s
[###################                     ] | 49% Completed | 18.24 s
[###################                     ] | 49% Completed | 18.36 s
[####################                    ] | 52% Completed | 18.85 s
[#####################                   ] | 53% Completed | 19.01 s
[#####################                   ] | 53% Completed | 19.53 s
[#####################                   ] | 53% Completed | 19.69 s
[#####################                   ] | 54% Completed | 19.96 s
[######################                  ] | 56% Completed | 20.15 s
[#######################                 ] | 57% Completed | 20.27 s
[#######################                 ] | 57% Completed | 20.54 s
[#######################                 ] | 59% Completed | 21.04 s
[########################                ] | 60% Completed | 21.37 s
[########################                ] | 61% Completed | 21.68 s
[########################                ] | 61% Completed | 21.91 s
[########################                ] | 61% Completed | 22.04 s
[########################                ] | 61% Completed | 22.36 s
[########################                ] | 61% Completed | 22.56 s
[#########################               ] | 63% Completed | 22.71 s
[#########################               ] | 64% Completed | 23.60 s
[##########################              ] | 66% Completed | 23.75 s
[###########################             ] | 69% Completed | 23.88 s
[###########################             ] | 69% Completed | 24.33 s
[###########################             ] | 69% Completed | 24.44 s
[############################            ] | 70% Completed | 24.61 s
[############################            ] | 70% Completed | 24.77 s
[############################            ] | 70% Completed | 25.07 s
[############################            ] | 70% Completed | 25.26 s
[############################            ] | 70% Completed | 25.50 s
[#############################           ] | 73% Completed | 25.91 s
[#############################           ] | 73% Completed | 26.18 s
[#############################           ] | 73% Completed | 26.30 s
[##############################          ] | 76% Completed | 26.45 s
[##############################          ] | 76% Completed | 26.58 s
[##############################          ] | 76% Completed | 26.81 s
[##############################          ] | 76% Completed | 27.15 s
[##############################          ] | 77% Completed | 27.26 s
[##############################          ] | 77% Completed | 27.37 s
[###############################         ] | 78% Completed | 27.53 s
[###############################         ] | 78% Completed | 27.92 s
[###############################         ] | 78% Completed | 28.04 s
