
[                                        ] | 0% Completed | 205.75 us
[                                        ] | 0% Completed | 446.44 ms
[                                        ] | 0% Completed | 952.06 ms
[                                        ] | 0% Completed | 1.07 s
[#                                       ] | 4% Completed | 1.56 s
[#                                       ] | 4% Completed | 1.72 s
[#                                       ] | 4% Completed | 1.95 s
[#                                       ] | 4% Completed | 2.29 s
[#                                       ] | 4% Completed | 2.44 s
[#                                       ] | 4% Completed | 2.56 s
[##                                      ] | 7% Completed | 2.67 s
[##                                      ] | 7% Completed | 2.88 s
[##                                      ] | 7% Completed | 3.00 s
[##                                      ] | 7% Completed | 3.22 s
[###                                     ] | 8% Completed | 3.34 s
[###                                     ] | 8% Completed | 3.92 s
[####                                    ] | 10% Completed | 4.17 s
[####                                    ] | 10% Completed | 4.47 s
[#####                                   ] | 12% Completed | 4.67 s
[#####                                   ] | 12% Completed | 4.79 s
[#####                                   ] | 14% Completed | 4.90 s
[#####                                   ] | 14% Completed | 5.20 s
[######                                  ] | 15% Completed | 5.31 s
[######                                  ] | 15% Completed | 5.77 s
[######                                  ] | 15% Completed | 5.88 s
[######                                  ] | 15% Completed | 6.00 s
[######                                  ] | 17% Completed | 6.24 s
[######                                  ] | 17% Completed | 6.36 s
[#######                                 ] | 18% Completed | 6.50 s
[########                                ] | 20% Completed | 6.62 s
[########                                ] | 21% Completed | 6.93 s
[########                                ] | 21% Completed | 7.32 s
[########                                ] | 21% Completed | 7.44 s
[#########                               ] | 22% Completed | 7.59 s
[#########                               ] | 22% Completed | 7.89 s
[#########                               ] | 22% Completed | 8.00 s
[#########                               ] | 22% Completed | 8.13 s
[#########                               ] | 22% Completed | 8.40 s
[##########                              ] | 25% Completed | 8.57 s
[##########                              ] | 25% Completed | 8.73 s
[##########                              ] | 25% Completed | 8.97 s
[###########                             ] | 28% Completed | 9.09 s
[###########                             ] | 28% Completed | 9.63 s
[###########                             ] | 28% Completed | 9.84 s
[###########                             ] | 28% Completed | 9.98 s
[############                            ] | 31% Completed | 10.08 s
[#############                           ] | 32% Completed | 10.24 s
[#############                           ] | 32% Completed | 10.54 s
[#############                           ] | 32% Completed | 10.77 s
[#############                           ] | 32% Completed | 10.99 s
[#############                           ] | 34% Completed | 11.27 s
[##############                          ] | 35% Completed | 11.50 s
[##############                          ] | 37% Completed | 11.85 s
[##############                          ] | 37% Completed | 12.15 s
[##############                          ] | 37% Completed | 12.33 s
[##############                          ] | 37% Completed | 12.45 s
[##############                          ] | 37% Completed | 12.59 s
[##############                          ] | 37% Completed | 12.77 s
[###############                         ] | 38% Completed | 12.94 s
