
[                                        ] | 0% Completed | 429.43 us
[###                                     ] | 9% Completed | 101.61 ms
[###                                     ] | 9% Completed | 201.94 ms
[###                                     ] | 9% Completed | 302.26 ms
[###                                     ] | 9% Completed | 402.76 ms
[###                                     ] | 9% Completed | 503.11 ms
[###                                     ] | 9% Completed | 603.51 ms
[###                                     ] | 9% Completed | 703.78 ms
[###                                     ] | 9% Completed | 804.03 ms
[###                                     ] | 9% Completed | 904.39 ms
[###                                     ] | 9% Completed | 1.00 s
[###                                     ] | 9% Completed | 1.11 s
[###                                     ] | 9% Completed | 1.21 s
[###                                     ] | 9% Completed | 1.31 s
[###                                     ] | 9% Completed | 1.41 s
[###                                     ] | 9% Completed | 1.51 s
[###                                     ] | 9% Completed | 1.61 s
[###                                     ] | 9% Completed | 1.71 s
[###                                     ] | 9% Completed | 1.81 s
[###                                     ] | 9% Completed | 1.91 s
[###                                     ] | 9% Completed | 2.01 s
[###                                     ] | 9% Completed | 2.11 s
[###                                     ] | 9% Completed | 2.21 s
[###                                     ] | 9% Completed | 2.31 s
[###                                     ] | 9% Completed | 2.41 s
[###                                     ] | 9% Completed | 2.51 s
[###                                     ] | 9% Completed | 2.61 s
[###                                     ] | 9% Completed | 2.71 s
[###                                     ] | 9% Completed | 2.81 s
[###                                     ] | 9% Completed | 2.91 s
[###                                     ] | 9% Completed | 3.01 s
[###                                     ] | 9% Completed | 3.11 s
[###                                     ] | 9% Completed | 3.21 s
[###                                     ] | 9% Completed | 3.31 s
[###                                     ] | 9% Completed | 3.42 s
[###                                     ] | 9% Completed | 3.52 s
[###                                     ] | 9% Completed | 3.62 s
[###                                     ] | 9% Completed | 3.72 s
[###                                     ] | 9% Completed | 3.82 s
[###                                     ] | 9% Completed | 3.92 s
[###                                     ] | 9% Completed | 4.02 s
[###                                     ] | 9% Completed | 4.12 s
[#####                                   ] | 12% Completed | 4.22 s
[#####                                   ] | 12% Completed | 4.32 s
[#####                                   ] | 12% Completed | 4.42 s
[#####                                   ] | 12% Completed | 4.52 s
[#####                                   ] | 12% Completed | 4.62 s
[#####                                   ] | 12% Completed | 4.72 s
[#####                                   ] | 12% Completed | 4.82 s
[#####                                   ] | 12% Completed | 4.92 s
[#####                                   ] | 12% Completed | 5.02 s
[#####                                   ] | 12% Completed | 5.12 s
[#####                                   ] | 12% Completed | 5.22 s
[#####                                   ] | 12% Completed | 5.32 s
[#####                                   ] | 12% Completed | 5.43 s
[#####                                   ] | 12% Completed | 5.53 s
[#####                                   ] | 12% Completed | 5.63 s
[#####                                   ] | 12% Completed | 5.73 s
[#####                                   ] | 12% Completed | 5.83 s
[#####                                   ] | 12% Completed | 5.93 s
[#####                                   ] | 12% Completed | 6.03 s
