"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_10","","","test_type_inference",""
"passed","Mon Nov 28 20:37:59 GMT 2022","Mon Nov 28 20:37:59 GMT 2022","344","tests.unit.backend.api_server","test_v1_collection_upload_link","TestCollectionPutUploadLink","","","test__reupload_while_processing_dataset__405","cannot reupload a dataset that is pending"
"passed","Mon Nov 28 20:38:22 GMT 2022","Mon Nov 28 20:38:22 GMT 2022","119","tests.unit.backend.common.entities.datasets","test_get_by_explorer_url","TestGetDatasetByExplorerUrl","","","test__get__ok",""
"passed","Mon Nov 28 20:38:12 GMT 2022","Mon Nov 28 20:38:12 GMT 2022","21","tests.unit.backend.api_server.curation.collection","test_curation_collections","TestGetCollectionID","","","test__get_public_collection_with_auth_access_type_write__OK",""
"passed","Mon Nov 28 20:38:22 GMT 2022","Mon Nov 28 20:38:22 GMT 2022","121","tests.unit.backend.common.entities.datasets","test_get_by_explorer_url","TestGetDatasetByExplorerUrl","","","test__get__ok_with_consistent_slashes",""
"passed","Mon Nov 28 20:37:53 GMT 2022","Mon Nov 28 20:37:53 GMT 2022","8","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","selects node HsapDv:0000002, nothing currently selected",""
"passed","Mon Nov 28 20:38:43 GMT 2022","Mon Nov 28 20:38:43 GMT 2022","168","tests.unit.backend.dataset_processing","test_process_seurat","TestProcessSeurat","","","test__process_runs_seurat_conversion_when_convertible_dataset_detected_4",""
"passed","Mon Nov 28 20:38:09 GMT 2022","Mon Nov 28 20:38:09 GMT 2022","108","tests.unit.backend.api_server.curation.collection","test_assets","TestAsset","","","test__get_dataset_asset__file_error",""
"passed","Mon Nov 28 20:38:35 GMT 2022","Mon Nov 28 20:38:35 GMT 2022","28","tests.unit.backend.dataset_processing","test_common","TestCommon","","","test_update_db__tombstoned_dataset",""
"passed","Mon Nov 28 20:37:57 GMT 2022","Mon Nov 28 20:37:58 GMT 2022","375","tests.unit.backend.api_server","test_v1_collection_upload_link","TestCollectionPutUploadLink","","","test__reupload_published_dataset_during_revision__202","reupload a published dataset during a revision"
"passed","Mon Nov 28 20:37:35 GMT 2022","Mon Nov 28 20:37:36 GMT 2022","754","tests.unit.backend.api_server","test_revisions","TestDeleteRevision","","","test__revision_deleted_with_published_datasets","
        The published dataset artifacts should be intact after deleting a
        collection revision.
        "
"passed","Mon Nov 28 20:38:36 GMT 2022","Mon Nov 28 20:38:36 GMT 2022","144","tests.unit.backend.dataset_processing","test_h5ad_data_file","TestH5ADDataFile","","","test__to_cxg__simple_anndata_with_corpora_and_dense_using_feature_name_var_index",""
"passed","Mon Nov 28 20:38:15 GMT 2022","Mon Nov 28 20:38:15 GMT 2022","39","tests.unit.backend.api_server.curation.collection","test_dataset","TestGetDatasets","","","test_get_nonexistent_dataset_404",""
"passed","Mon Nov 28 20:37:54 GMT 2022","Mon Nov 28 20:37:54 GMT 2022","3","chromium","features/filter/utils.test.ts","filter > Ontology > findOntologyNodeById","","","finds ontology node with ID HsapDv:0000003",""
"passed","Mon Nov 28 20:38:19 GMT 2022","Mon Nov 28 20:38:19 GMT 2022","139","tests.unit.backend.common.entities","test_genesets","TestGenesetDatasetLinks","","","test_get_list_of_datasets_for_a_geneset",""
"passed","Mon Nov 28 20:38:35 GMT 2022","Mon Nov 28 20:38:35 GMT 2022","0","tests.unit.backend.common.utils.dl_sources","test_url","TestS3URI","","","test__validate_with_invalid_s3_uri__returns_none",""
"passed","Mon Nov 28 20:37:51 GMT 2022","Mon Nov 28 20:37:51 GMT 2022","2","tests.unit.backend.api_server","test_v1_collection","TestCollection","","","test__list_collection_options__no_allow",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils.dl_sources","test_url","TestRegisteredSources","","","test_register_pos",""
"passed","Mon Nov 28 20:38:13 GMT 2022","Mon Nov 28 20:38:13 GMT 2022","184","tests.unit.backend.api_server.curation.collection","test_curation_collections","TestPatchCollectionID","","","test__update_collection__links__OK",""
"skipped","Mon Nov 28 20:37:53 GMT 2022","Mon Nov 28 20:37:53 GMT 2022","1","chromium","features/collection/collection.test.ts","Collection > Deployed Env Tests > invalid DOIs","","","doesn't create a collection with a DOI in an invalid format",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","1","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_6","","","test_type_inference",""
"passed","Mon Nov 28 20:38:07 GMT 2022","Mon Nov 28 20:38:07 GMT 2022","52","tests.unit.backend.api_server.collection_id","test_create_genesets","TestGenesetCreation","","","test_geneset_creation__not_private_403",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_3","","","test_type_inference",""
"passed","Mon Nov 28 20:37:53 GMT 2022","Mon Nov 28 20:37:53 GMT 2022","243","tests.unit.backend.api_server","test_v1_collection","TestCollectionDeletion","","","test_delete_collection_revision__ok",""
"passed","Mon Nov 28 20:38:32 GMT 2022","Mon Nov 28 20:38:33 GMT 2022","1125","tests.unit.backend.common.utils","test_dropbox","TestDropbox","","","test__get_file_info__OK",""
"passed","Mon Nov 28 20:37:51 GMT 2022","Mon Nov 28 20:37:51 GMT 2022","3","tests.unit.backend.api_server","test_v1_collection","TestCollection","","","test__list_collection_options__allow",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_38","","","test_type_inference",""
"passed","Mon Nov 28 20:38:13 GMT 2022","Mon Nov 28 20:38:13 GMT 2022","52","tests.unit.backend.api_server.curation.collection","test_curation_revision","TestPostRevision","","","test__post_revision__Super_Curator",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_14","","","test_type_inference",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_35","","","test_type_inference",""
"passed","Mon Nov 28 20:37:53 GMT 2022","Mon Nov 28 20:37:53 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system selected","","","includes all systems and filtered organs and tissues for immune system",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","1","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_67","","","test_type_inference",""
"passed","Mon Nov 28 20:37:51 GMT 2022","Mon Nov 28 20:37:51 GMT 2022","47","tests.unit.backend.api_server","test_v1_collection","TestCollection","","","test_collection_with_tombstoned_dataset",""
"passed","Mon Nov 28 20:41:48 GMT 2022","Mon Nov 28 20:41:48 GMT 2022","0","tests.unit.wmg_processing","test_transform","","","","test__generate_primary_filter_dimensions",""
"passed","Mon Nov 28 20:37:52 GMT 2022","Mon Nov 28 20:37:52 GMT 2022","12","chromium","common/queries/filter.test.ts","filter > Calculate Date Bins","","","calculates bins for 4 months since publication",""
"passed","Mon Nov 28 20:38:34 GMT 2022","Mon Nov 28 20:38:34 GMT 2022","0","tests.unit.backend.common.utils","test_semvar_utils","TestSemvarUtils","","","test__prerelease_release_version__returns_true",""
"passed","Mon Nov 28 20:37:51 GMT 2022","Mon Nov 28 20:37:51 GMT 2022","134","tests.unit.backend.api_server","test_v1_collection","TestCollection","","","test__list_collection__check_owner",""
