"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","4","chromium","common/queries/filter.test.ts","filter > Calculate Months Since Publication","","","calculates six months since publication",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","7","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > tissue selected","","","includes all systems, organs and tissue views",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","5","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 160000 to 160k",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","8","chromium","common/queries/filter.test.ts","filter > Calculate Recency","","","calculates recency for collection with publisher metadata",""
"skipped","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","5","chromium","features/collection/collection.test.ts","Collection > Logged In Tests","","","creates and deletes a collection",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","49","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > tissue selected","","","includes blood non-specific selected only",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","removes system and all descendant organs of system",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","unravels to partially selected system on remove of tissue",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","de-selects leaf HsapDv:0000003, with siblings",""
"passed","Fri Dec 23 18:52:22 GMT 2022","Fri Dec 23 18:52:22 GMT 2022","2","tests.unit.wmg_processing","test_schemas","TestCellCountCubeSchema","","","test_cell_count_cube_schema_contains_correct_dimensions",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","2","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listPartiallySelectedCategoryValues","","","doesn't lists system as partially selected if all children organs or children tissues are selected",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","10","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > keyCategoryValueIdsByPanel","","","keys curated panel - Curated panel: system",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","124","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system and a mix of system's organs and tissues all selected with one tissue not selected","","","includes hematopoietic system partially selected and bone marrow, spleen, thymus, blood non-specific, umbilical cord blood selected",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","removes organ",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","3","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 14000 to 14k",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","16","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > unrelated organ and tissue selected","","","includes all systems and organs, filtered tissues and blood non specific",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","8","chromium","features/filter/utils.test.ts","filter > Ontology > findOntologyNodeById","","","finds ontology node with ID HsapDv:0000037",""
"skipped","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","1","chromium","features/collection/collection.test.ts","Collection > Deployed Env Tests > invalid DOIs","","","doesn't create a collection with an invalid DOI",""
"passed","Fri Dec 23 18:50:18 GMT 2022","Fri Dec 23 18:50:18 GMT 2022","25","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test_dataset_validation_checks_correct_expression_matrix",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","21","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","selects leaf HsapDv:0000003, all siblings and aunt currently selected",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","2","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 150 to 150",""
"passed","Fri Dec 23 18:52:22 GMT 2022","Fri Dec 23 18:52:22 GMT 2022","7","tests.unit.wmg_processing","test_schemas","TestIntegratedCorpusSchema","","","test_integrated_corpus_obs_schema_contain_correct_dimensions",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listMultiPanelSelectedViews","","","builds selected views for selected system and selected organs except those for a selected tissue",""
"passed","Fri Dec 23 18:50:17 GMT 2022","Fri Dec 23 18:50:17 GMT 2022","135","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test__filter_out_cells_with_incorrect_assays",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents > cell type","","","overrides cell classes with selected cell type",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","2","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 160 to 160",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","8","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildUINodesByCategoryValueId","","","builds parent child relationships for renal system",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","133","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system (containing no organs) selected","","","includes renal system partially selected, blood selected",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","54","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system, all system's organs and tissues selected with one tissue not selected","","","includes hematopoietic system and blood partially selected and bone marrow, spleen, thymus, blood non-specific, umbilical cord blood selected",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents","","","overrides inferred organ with explicit tissue",""
"passed","Fri Dec 23 18:50:18 GMT 2022","Fri Dec 23 18:50:18 GMT 2022","8","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test_axes_labels_updated_for_new_genes",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","54","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > nothing selected","","","includes no selected values",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","16","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system (containing no organs) selected","","","includes all systems, no organs and filtered tissues",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","3","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","removes system and all descendants of system",""
"passed","Fri Dec 23 18:52:22 GMT 2022","Fri Dec 23 18:52:22 GMT 2022","0","tests.unit.wmg_processing","test_update_cube","","","","test_update_s3_resources_success",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","22","chromium","common/queries/filter.test.ts","filter > Calculate Months Since Publication","","","calculates one month since publication",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","8","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildUINodesByCategoryValueId","","","builds parent child relationships for bladder lumen",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","8","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listPartiallySelectedCategoryValues","","","doesn't list system as partially selected if all children organs are also selected",""
"passed","Fri Dec 23 18:50:17 GMT 2022","Fri Dec 23 18:50:18 GMT 2022","211","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test__load_loads_all_datasets_in_directory",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listMultiPanelSelectedViews","","","builds selected views for tissue",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","94","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > organ selected","","","includes blood selected only",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","9","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 81572 to 82k",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","de-selects leaf HsapDv:0000003, ancestor currently selected",""
"skipped","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","0","chromium","features/collection/collection.test.ts","Collection > Logged In Tests > Publish a collection > when no dataset","","","shows disabled publish button",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","3","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 1600 to 1.6k",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","16","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listMultiPanelSelectedViews","","","builds selected views for one selected system and one partially selected system, with shared selected organs",""
"passed","Fri Dec 23 18:50:52 GMT 2022","Fri Dec 23 18:52:22 GMT 2022","90277","tests.unit.wmg_processing","test_marker_gene_cube_creation","MarkerGeneCubeCreationTest","","","test__marker_gene_cube_creation",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listPartiallySelectedCategoryValues","","","lists system as partially selected when not all children organs are selected",""
"passed","Fri Dec 23 18:52:22 GMT 2022","Fri Dec 23 18:52:22 GMT 2022","0","tests.unit.wmg_processing","test_update_cube","","","","test_update_latest_snapshot",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","3","chromium","features/filter/utils.test.ts","filter > Ontology > getOntologyKey","","","returns MmusDv for MmusDv:0000042",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","3","chromium","common/queries/filter.test.ts","filter > Build Summary Citation","","","builds summary citation for person first author",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","16","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents","","","overrides system with tissue",""
"skipped","Fri Dec 23 18:53:54 GMT 2022","Fri Dec 23 18:53:54 GMT 2022","1","chromium","features/wheresMyGene.test.ts","Where's My Gene","","","renders the getting started UI",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents","","","overrides organ with tissue",""
"passed","Fri Dec 23 18:52:43 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","4","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 190000 to 190k",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","3","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","de-selects leaf HsapDv:0000003, no siblings",""
"passed","Fri Dec 23 18:52:41 GMT 2022","Fri Dec 23 18:52:41 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listPartiallySelectedCategoryValues","","","lists organ as partially selected when tissue is selected",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:42 GMT 2022","5","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents","","","overrides system with organ",""
"passed","Fri Dec 23 18:52:42 GMT 2022","Fri Dec 23 18:52:43 GMT 2022","115","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > system and organ selected","","","includes hematopoietic system partially selected, blood selected",""
