"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 07 20:13:39 GMT 2022","Wed Dec 07 20:13:39 GMT 2022","75","tests.unit.backend.common.entities.datasets","test_get","TestGetDataset","","","test__get_asset__not_found",""
"passed","Wed Dec 07 20:13:26 GMT 2022","Wed Dec 07 20:13:27 GMT 2022","143","tests.unit.backend.api_server","test_v1_genesets","TestGenesetsCurators","","","test__delete_gene_set_as_super_curator__200",""
"passed","Wed Dec 07 20:14:40 GMT 2022","Wed Dec 07 20:14:40 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents","","","overrides system with tissue",""
"passed","Wed Dec 07 20:13:59 GMT 2022","Wed Dec 07 20:13:59 GMT 2022","102","tests.unit.backend.upload_failure","test_upload_failure","TestUploadFailureHandling","","","test_delete_from_s3_raises_error_for_missing_dataset_id",""
"passed","Wed Dec 07 20:14:41 GMT 2022","Wed Dec 07 20:14:41 GMT 2022","0","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 140000 to 140k",""
"passed","Wed Dec 07 20:13:31 GMT 2022","Wed Dec 07 20:13:31 GMT 2022","48","tests.unit.backend.api_server.curation.collection","test_curation_collections","TestGetCollectionID","","","test__get_collectoin_with_x_approximate_distribution_none__OK",""
"passed","Wed Dec 07 20:13:17 GMT 2022","Wed Dec 07 20:13:17 GMT 2022","34","tests.unit.backend.api_server","test_v1_collection","TestCollectionsCurators","","","test_view_non_owned_private_collection__ok",""
"passed","Wed Dec 07 20:13:49 GMT 2022","Wed Dec 07 20:13:49 GMT 2022","36","tests.unit.backend.common.utils","test_secret_config","TestSecretConfig","","","test_from_aws",""
"passed","Wed Dec 07 20:13:34 GMT 2022","Wed Dec 07 20:13:34 GMT 2022","299","tests.unit.backend.common","test_corpora_orm","testToDict","","","test_defaults",""
"passed","Wed Dec 07 20:13:41 GMT 2022","Wed Dec 07 20:13:41 GMT 2022","1","tests.unit.backend.common.providers","test_crossref_provider","TestCrossrefProvider","","","test__provider_calls_crossref_if_api_key_defined",""
"passed","Wed Dec 07 20:14:41 GMT 2022","Wed Dec 07 20:14:41 GMT 2022","7","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 81572 to 82k",""
"passed","Wed Dec 07 20:13:23 GMT 2022","Wed Dec 07 20:13:23 GMT 2022","66","tests.unit.backend.api_server","test_v1_dataset","TestDataset","","","test__enrich_tissue_with_ancestors_expands_correctly",""
"passed","Wed Dec 07 20:13:50 GMT 2022","Wed Dec 07 20:13:50 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_59","","","test_type_inference",""
"passed","Wed Dec 07 20:13:51 GMT 2022","Wed Dec 07 20:13:51 GMT 2022","23","tests.unit.backend.dataset_processing","test_h5ad_data_file","TestH5ADDataFile","","","test__create_h5ad_data_file__reads_anndata_successfully",""
"passed","Wed Dec 07 20:13:48 GMT 2022","Wed Dec 07 20:13:48 GMT 2022","9","tests.unit.backend.common.utils","test_cxg_generation_utils","TestCxgGenerationUtils","","","test__convert_matrices_to_cxg_arrays__dense_array_writes_successfully",""
"passed","Wed Dec 07 20:13:50 GMT 2022","Wed Dec 07 20:13:50 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_38","","","test_type_inference",""
"passed","Wed Dec 07 20:13:49 GMT 2022","Wed Dec 07 20:13:49 GMT 2022","41","tests.unit.backend.common.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_in_config_but_not_in_env_and_use_env_is_not_set_we_use_config",""
"passed","Wed Dec 07 20:13:19 GMT 2022","Wed Dec 07 20:13:19 GMT 2022","2","tests.unit.backend.api_server","test_v1_collection_upload_link","TestCollectionPostUploadLink","","","test__link_no_auth__401",""
"passed","Wed Dec 07 20:13:50 GMT 2022","Wed Dec 07 20:13:50 GMT 2022","0","tests.unit.backend.common.utils","test_type_conversion_utils","TestTypeInference_17","","","test_type_inference",""
