"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 21 22:13:08 GMT 2023","Mon Aug 21 22:13:08 GMT 2023","43","tests.unit.processing","test_h5ad_data_file","TestH5ADDataFile","","","test__create_h5ad_data_file__copies_index_of_obs_and_var_to_column",""
"passed","Mon Aug 21 22:08:38 GMT 2023","Mon Aug 21 22:08:40 GMT 2023","2071","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_update_of_existing_secret_updates_secret",""
"passed","Mon Aug 21 22:08:32 GMT 2023","Mon Aug 21 22:08:32 GMT 2023","9","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_returns_id_on_success",""
"passed","Mon Aug 21 22:08:34 GMT 2023","Mon Aug 21 22:08:34 GMT 2023","17","tests.unit.backend.layers.business","test_business","TestGetDataset","","","test_get_dataset_version_from_canonical","
        Get currently published dataset version using canonical dataset ID, or most recent active unpublished dataset
        if none are published.
        "
"passed","Mon Aug 21 22:08:34 GMT 2023","Mon Aug 21 22:08:34 GMT 2023","10","tests.unit.backend.layers.business","test_business","TestGetAllCollections","","","test_get_all_collections_with_owner_ok","
        Only collection versions with the specified owner should be returned, including both published and unpublished
        "
"passed","Mon Aug 21 22:08:43 GMT 2023","Mon Aug 21 22:08:43 GMT 2023","0","tests.unit.backend.layers.utils","test_json","TestCustomJSONEncoder","","","test_unsupported_type",""
"passed","Mon Aug 21 22:08:43 GMT 2023","Mon Aug 21 22:08:43 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_18","","","test_type_inference",""
"passed","Mon Aug 21 22:08:34 GMT 2023","Mon Aug 21 22:08:34 GMT 2023","4","tests.unit.backend.layers.auth","test_auth_keys","TestKeys","","","test__get_key__401",""
"passed","Mon Aug 21 22:08:30 GMT 2023","Mon Aug 21 22:08:30 GMT 2023","37","tests.unit.backend.layers.api","test_curation_api","TestDeleteCollection","","","test__delete_revision_collection_by_collection_version_id",""
"passed","Mon Aug 21 22:11:38 GMT 2023","Mon Aug 21 22:11:42 GMT 2023","3553","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_explicit_cell_ordering__returns_correct_cell_ordering",""
"skipped","Mon Aug 21 22:10:46 GMT 2023","Mon Aug 21 22:10:46 GMT 2023","1","chromium","tests/features/download/downloadSvg.test.ts","SVG download tests","","","Should verify SVG download with grouping",""
"passed","Mon Aug 21 22:10:46 GMT 2023","Mon Aug 21 22:10:46 GMT 2023","7","chromium","tests/features/filter/filter.test.ts","filter > Calculate Date Bins","","","calculates bins for 1 month since publication",""
"passed","Mon Aug 21 22:08:33 GMT 2023","Mon Aug 21 22:08:33 GMT 2023","7","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__update_collection_remove_doi_deletes_metadata",""
"passed","Mon Aug 21 22:08:33 GMT 2023","Mon Aug 21 22:08:33 GMT 2023","9","tests.unit.backend.layers.api","test_portal_api","TestPublishRevision","","","test__publish_collection_triggers_cloudfront_invalidation",""
"passed","Mon Aug 21 22:13:10 GMT 2023","Mon Aug 21 22:13:10 GMT 2023","2","tests.unit.processing","test_handle_error","","","","test_cleanup_artifacts__OK",""
"passed","Mon Aug 21 22:09:40 GMT 2023","Mon Aug 21 22:09:40 GMT 2023","1","tests.unit.wmg_processing","test_ontology_labels","OntologyLabelTests","","","test__ontology_term_label",""
"passed","Mon Aug 21 22:10:46 GMT 2023","Mon Aug 21 22:10:46 GMT 2023","1","chromium","tests/features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","removes system",""
"passed","Mon Aug 21 22:08:31 GMT 2023","Mon Aug 21 22:08:31 GMT 2023","9","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection__doi__OK",""
"passed","Mon Aug 21 22:09:14 GMT 2023","Mon Aug 21 22:09:14 GMT 2023","31","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test_dataset_validation_checks_correct_expression_matrix",""
"passed","Mon Aug 21 22:08:32 GMT 2023","Mon Aug 21 22:08:32 GMT 2023","16","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__list_collection__check_owner__no_auth",""
"passed","Mon Aug 21 22:08:31 GMT 2023","Mon Aug 21 22:08:31 GMT 2023","9","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection__consortia__OK",""
"passed","Mon Aug 21 22:08:44 GMT 2023","Mon Aug 21 22:08:44 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_78","","","test_type_inference",""
"passed","Mon Aug 21 22:10:47 GMT 2023","Mon Aug 21 22:10:47 GMT 2023","2","chromium","tests/features/filter/utils.test.ts","filter > Ontology > getOntologyKey","","","returns HsapDv for HsapDv:0000045",""
"passed","Mon Aug 21 22:08:33 GMT 2023","Mon Aug 21 22:08:33 GMT 2023","16","tests.unit.backend.layers.api","test_portal_api","TestCollectionDeletion","","","test_delete_published_collection__ok","Published collections are tombstoned."
"passed","Mon Aug 21 22:08:33 GMT 2023","Mon Aug 21 22:08:33 GMT 2023","9","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__post_dataset_asset__file_SERVER_ERROR","
        `post_dataset_asset` should throw 500 if presigned_url or file_size aren't returned from the server
        "
"passed","Mon Aug 21 22:08:43 GMT 2023","Mon Aug 21 22:08:43 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_8","","","test_type_inference",""
"passed","Mon Aug 21 22:08:34 GMT 2023","Mon Aug 21 22:08:34 GMT 2023","7","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_publish_version_ok","
        A collection version can be published using `publish_collection`
        "
"passed","Mon Aug 21 22:13:06 GMT 2023","Mon Aug 21 22:13:06 GMT 2023","4","tests.unit.processing","test_dataset_submissions","TestDatasetSubmissions","","","test__upload_update_by_dataset_id_super__OK","
        Processing starts when an update of a dataset is uploaded by its ID by a super curator
        "
"passed","Mon Aug 21 22:10:46 GMT 2023","Mon Aug 21 22:10:46 GMT 2023","4","chromium","tests/features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","selects leaf HsapDv:0000083, some siblings currently selected",""
"passed","Mon Aug 21 22:08:44 GMT 2023","Mon Aug 21 22:08:44 GMT 2023","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeInference_68","","","test_type_inference",""
