"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","6","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","selects node HsapDv:0000002, sibling currently selected",""
"passed","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","12","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildUINodesByCategoryValueId","","","builds parent child relationships for renal system",""
"passed","Sun Jan 08 22:13:43 GMT 2023","Sun Jan 08 22:13:43 GMT 2023","18","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test_dataset_validation_checks_correct_expression_matrix",""
"passed","Sun Jan 08 22:15:22 GMT 2023","Sun Jan 08 22:15:22 GMT 2023","6","tests.unit.wmg_processing","test_schemas","TestIntegratedCorpusSchema","","","test_integrated_corpus_obs_schema_contain_correct_dimensions",""
"passed","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","1","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listMultiPanelSelectedViews","","","builds selected views for selected organ with single selected tissue",""
"passed","Sun Jan 08 22:13:43 GMT 2023","Sun Jan 08 22:13:43 GMT 2023","6","tests.unit.wmg_processing","test_load_corpus","TestCorpusLoad","","","test__rankit_value_spread","
        Regardless of the expression values, rankit scores should be spread around 3.0 with higher expression levels
        (compared to other gene expression values for the cell) given a larger score and lower expression values given
        a lower score.
        "
"passed","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","2","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > onRemoveMultiPanelCategoryValueTag","","","removes system and all descendant organs of system",""
"passed","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","25","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > nothing selected","","","includes no selected values",""
"skipped","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","1","chromium","features/collection/revision.test.ts","Collection Revision","","","allows editing",""
"passed","Sun Jan 08 22:15:58 GMT 2023","Sun Jan 08 22:15:58 GMT 2023","10","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > organ selected","","","includes all systems, all organs and filtered tissues",""
