"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildUINodesByCategoryValueId","","","builds parent child relationships for bladder lumen",""
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","2","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 6 to 6",""
"passed","Mon Nov 28 05:42:38 GMT 2022","Mon Nov 28 05:42:38 GMT 2022","2","chromium","common/queries/filter.test.ts","filter > Calculate Recency","","","calculates recency for collection with revised at",""
"passed","Mon Nov 28 05:42:38 GMT 2022","Mon Nov 28 05:42:38 GMT 2022","2","chromium","common/queries/filter.test.ts","filter > Build Summary Citation","","","builds summary citation for person first author",""
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","3","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents","","","overrides multiple systems with organ",""
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","3","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > listPartiallySelectedCategoryValues","","","doesn't lists organ as partially selected if all children tissue are also selected",""
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","1","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 60 to 60",""
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","2","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 150 to 150",""
"skipped","Mon Nov 28 05:42:40 GMT 2022","Mon Nov 28 05:42:40 GMT 2022","0","chromium","features/geneSets.test.ts","","","","Gene sets",""
"passed","Mon Nov 28 05:42:39 GMT 2022","Mon Nov 28 05:42:39 GMT 2022","7","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 81572 to 82k",""
