
[                                        ] | 0% Completed | 216.67 us
[                                        ] | 0% Completed | 113.72 ms
[                                        ] | 0% Completed | 409.08 ms
[                                        ] | 0% Completed | 802.98 ms
[                                        ] | 0% Completed | 1.37 s
[#                                       ] | 2% Completed | 1.69 s
[#                                       ] | 4% Completed | 2.28 s
[##                                      ] | 5% Completed | 2.75 s
[##                                      ] | 7% Completed | 3.54 s
[###                                     ] | 9% Completed | 3.68 s
[####                                    ] | 11% Completed | 3.94 s
[####                                    ] | 11% Completed | 4.64 s
[#####                                   ] | 12% Completed | 5.03 s
[#####                                   ] | 14% Completed | 5.22 s
[#####                                   ] | 14% Completed | 5.44 s
[#####                                   ] | 14% Completed | 5.60 s
[#####                                   ] | 14% Completed | 5.76 s
[#####                                   ] | 14% Completed | 6.02 s
[#######                                 ] | 18% Completed | 6.17 s
[#######                                 ] | 18% Completed | 6.51 s
[#######                                 ] | 18% Completed | 7.13 s
[#######                                 ] | 18% Completed | 7.60 s
[#########                               ] | 22% Completed | 7.79 s
[#########                               ] | 22% Completed | 8.04 s
[#########                               ] | 23% Completed | 8.30 s
[#########                               ] | 23% Completed | 8.45 s
[#########                               ] | 23% Completed | 8.67 s
[#########                               ] | 23% Completed | 8.81 s
[#########                               ] | 23% Completed | 9.14 s
[##########                              ] | 25% Completed | 9.41 s
[##########                              ] | 25% Completed | 9.56 s
[###########                             ] | 29% Completed | 9.95 s
[###########                             ] | 29% Completed | 10.33 s
[###########                             ] | 29% Completed | 10.86 s
[###########                             ] | 29% Completed | 11.02 s
[############                            ] | 32% Completed | 11.19 s
[############                            ] | 32% Completed | 11.39 s
[############                            ] | 32% Completed | 11.57 s
[##############                          ] | 35% Completed | 12.28 s
[##############                          ] | 35% Completed | 12.42 s
[##############                          ] | 35% Completed | 12.67 s
[###############                         ] | 38% Completed | 13.07 s
[###############                         ] | 38% Completed | 13.24 s
[###############                         ] | 39% Completed | 13.59 s
[###############                         ] | 39% Completed | 14.01 s
[###############                         ] | 39% Completed | 14.31 s
[################                        ] | 42% Completed | 14.46 s
[#################                       ] | 43% Completed | 14.69 s
[##################                      ] | 45% Completed | 14.93 s
[##################                      ] | 45% Completed | 15.14 s
[##################                      ] | 45% Completed | 15.49 s
[##################                      ] | 45% Completed | 15.60 s
[###################                     ] | 47% Completed | 16.16 s
[###################                     ] | 47% Completed | 16.33 s
[###################                     ] | 49% Completed | 16.60 s
[####################                    ] | 50% Completed | 17.22 s
[####################                    ] | 50% Completed | 17.42 s
[####################                    ] | 50% Completed | 17.79 s
[####################                    ] | 50% Completed | 17.90 s
[####################                    ] | 50% Completed | 18.06 s
[######################                  ] | 56% Completed | 18.72 s
[######################                  ] | 56% Completed | 18.83 s
[######################                  ] | 56% Completed | 19.07 s
[######################                  ] | 56% Completed | 19.25 s
[#######################                 ] | 57% Completed | 19.41 s
[#######################                 ] | 57% Completed | 19.62 s
