
[                                        ] | 0% Completed | 288.40 us
[                                        ] | 0% Completed | 155.12 ms
[                                        ] | 0% Completed | 307.60 ms
[                                        ] | 0% Completed | 506.39 ms
[                                        ] | 0% Completed | 628.74 ms
[                                        ] | 0% Completed | 1.00 s
[                                        ] | 1% Completed | 1.49 s
[                                        ] | 2% Completed | 1.75 s
[                                        ] | 2% Completed | 2.01 s
[#                                       ] | 2% Completed | 2.19 s
[#                                       ] | 2% Completed | 2.50 s
[#                                       ] | 3% Completed | 2.95 s
[#                                       ] | 4% Completed | 3.13 s
[#                                       ] | 4% Completed | 3.30 s
[#                                       ] | 4% Completed | 3.44 s
[#                                       ] | 4% Completed | 3.59 s
[#                                       ] | 4% Completed | 4.23 s
[#                                       ] | 4% Completed | 4.42 s
[##                                      ] | 5% Completed | 4.53 s
[##                                      ] | 5% Completed | 4.75 s
[##                                      ] | 5% Completed | 4.92 s
[##                                      ] | 6% Completed | 5.08 s
[##                                      ] | 6% Completed | 5.43 s
[##                                      ] | 6% Completed | 5.57 s
[##                                      ] | 6% Completed | 5.94 s
[##                                      ] | 7% Completed | 6.05 s
[##                                      ] | 7% Completed | 6.26 s
[##                                      ] | 7% Completed | 6.42 s
[###                                     ] | 8% Completed | 6.61 s
[###                                     ] | 8% Completed | 6.76 s
[###                                     ] | 8% Completed | 6.98 s
[###                                     ] | 8% Completed | 7.10 s
[###                                     ] | 8% Completed | 7.33 s
[###                                     ] | 8% Completed | 7.46 s
[###                                     ] | 9% Completed | 7.58 s
[###                                     ] | 9% Completed | 7.84 s
[###                                     ] | 9% Completed | 8.00 s
[####                                    ] | 10% Completed | 8.48 s
[####                                    ] | 10% Completed | 8.66 s
[####                                    ] | 10% Completed | 8.79 s
[####                                    ] | 10% Completed | 9.02 s
[####                                    ] | 11% Completed | 9.52 s
[####                                    ] | 12% Completed | 10.25 s
[####                                    ] | 12% Completed | 10.38 s
[#####                                   ] | 12% Completed | 10.94 s
[#####                                   ] | 13% Completed | 11.16 s
[#####                                   ] | 13% Completed | 11.30 s
[#####                                   ] | 13% Completed | 11.45 s
[#####                                   ] | 14% Completed | 11.57 s
[#####                                   ] | 14% Completed | 11.81 s
[#####                                   ] | 14% Completed | 11.95 s
[#####                                   ] | 14% Completed | 12.21 s
[#####                                   ] | 14% Completed | 12.46 s
[######                                  ] | 15% Completed | 12.65 s
[######                                  ] | 15% Completed | 12.86 s
[######                                  ] | 15% Completed | 12.97 s
[######                                  ] | 16% Completed | 13.08 s
[######                                  ] | 16% Completed | 13.21 s
[######                                  ] | 16% Completed | 13.46 s
[######                                  ] | 16% Completed | 13.58 s
[######                                  ] | 16% Completed | 13.79 s
[######                                  ] | 16% Completed | 13.90 s
[######                                  ] | 17% Completed | 14.11 s
[#######                                 ] | 17% Completed | 14.38 s
[#######                                 ] | 17% Completed | 14.49 s
[#######                                 ] | 17% Completed | 14.62 s
[#######                                 ] | 18% Completed | 14.90 s
[#######                                 ] | 18% Completed | 15.07 s
[#######                                 ] | 18% Completed | 15.23 s
[#######                                 ] | 18% Completed | 15.48 s
[#######                                 ] | 19% Completed | 15.63 s
[#######                                 ] | 19% Completed | 15.75 s
[#######                                 ] | 19% Completed | 16.21 s
[#######                                 ] | 19% Completed | 16.40 s
[########                                ] | 20% Completed | 16.51 s
[########                                ] | 20% Completed | 16.68 s
[########                                ] | 20% Completed | 16.79 s
[########                                ] | 20% Completed | 16.92 s
[########                                ] | 20% Completed | 17.04 s
[########                                ] | 21% Completed | 17.25 s
[########                                ] | 21% Completed | 17.36 s
[########                                ] | 21% Completed | 17.53 s
[########                                ] | 21% Completed | 17.78 s
[########                                ] | 21% Completed | 17.92 s
[########                                ] | 22% Completed | 18.11 s
[########                                ] | 22% Completed | 18.26 s
[########                                ] | 22% Completed | 18.36 s
[#########                               ] | 22% Completed | 18.65 s
[#########                               ] | 23% Completed | 18.86 s
[#########                               ] | 23% Completed | 18.98 s
[#########                               ] | 23% Completed | 19.19 s
[#########                               ] | 23% Completed | 19.39 s
[#########                               ] | 23% Completed | 19.51 s
[#########                               ] | 24% Completed | 19.67 s
[#########                               ] | 24% Completed | 19.86 s
[#########                               ] | 24% Completed | 19.97 s
[#########                               ] | 24% Completed | 20.16 s
[##########                              ] | 25% Completed | 20.28 s
[##########                              ] | 25% Completed | 20.54 s
[##########                              ] | 25% Completed | 20.72 s
[##########                              ] | 25% Completed | 21.06 s
[##########                              ] | 26% Completed | 21.24 s
[##########                              ] | 26% Completed | 21.46 s
[##########                              ] | 26% Completed | 21.58 s
[##########                              ] | 26% Completed | 22.03 s
[##########                              ] | 27% Completed | 22.13 s
