"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 21:23:36 GMT 2024","Tue Feb 27 21:23:36 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters27]",""
"passed","Tue Feb 27 21:23:39 GMT 2024","Tue Feb 27 21:23:39 GMT 2024","128","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_total_cell_count_per_cell_type",""
"passed","Tue Feb 27 21:23:21 GMT 2024","Tue Feb 27 21:23:21 GMT 2024","0","tests.unit.scripts","test_zenhub_close","TestFilterIssues","","","test_filter_issues_with_blocking_issues",""
"passed","Tue Feb 27 21:23:36 GMT 2024","Tue Feb 27 21:23:36 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters60]",""
"passed","Tue Feb 27 21:23:28 GMT 2024","Tue Feb 27 21:23:28 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__OK[raw_data-https://www.google.com]",""
"passed","Tue Feb 27 21:23:37 GMT 2024","Tue Feb 27 21:23:37 GMT 2024","2","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters95]",""
"passed","Tue Feb 27 21:23:28 GMT 2024","Tue Feb 27 21:23:28 GMT 2024","192","tests.unit.backend.layers.utils","test_aws","TestDeleteManyFromS3","","","test_delete_from_s3_deletes_all_files",""
"passed","Tue Feb 27 21:23:25 GMT 2024","Tue Feb 27 21:23:25 GMT 2024","7","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_returns_id_on_success",""
"passed","Tue Feb 27 21:23:26 GMT 2024","Tue Feb 27 21:23:26 GMT 2024","14","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_all_datasets_for_index",""
"passed","Tue Feb 27 21:23:27 GMT 2024","Tue Feb 27 21:23:27 GMT 2024","6","tests.unit.backend.layers.business","test_business","TestUpdateCollectionDatasets","","","test_remove_dataset_from_unpublished_collection_ok","
        A dataset can be removed from a collection version using `delete_dataset`. This should delete the dataset.
        "
"passed","Tue Feb 27 21:23:28 GMT 2024","Tue Feb 27 21:23:28 GMT 2024","7","tests.unit.backend.layers.business","test_business","TestDatasetArtifactMetadataUpdates","","","test_trigger_dataset_artifact_update__error_if_published",""
"passed","Tue Feb 27 21:23:30 GMT 2024","Tue Feb 27 21:23:30 GMT 2024","0","tests.unit.backend.wmg.api.common","test_wmg_api_helpers","","","","test_sanitize_api_query_dict[input_query2-expected_sanitized_query2]",""
"passed","Tue Feb 27 21:23:25 GMT 2024","Tue Feb 27 21:23:25 GMT 2024","15","tests.unit.backend.layers.api","test_portal_api","TestCollectionDeletion","","","test_delete_published_collection__ok","Published collections are tombstoned."
"passed","Tue Feb 27 21:23:36 GMT 2024","Tue Feb 27 21:23:36 GMT 2024","49","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_from_aws",""
"passed","Tue Feb 27 21:23:25 GMT 2024","Tue Feb 27 21:23:25 GMT 2024","2","tests.unit.backend.layers.api","test_gene_info","GeneInfoAPIv1Tests","","","test_api_search_calls","
        In combination with test_api_fetch_calls, checks external API call in search requests (_search_gene_uid)
        "
"passed","Tue Feb 27 21:23:37 GMT 2024","Tue Feb 27 21:23:37 GMT 2024","6","tests.unit.backend.layers.utils","test_uri","TestRegisteredSources","","","test_from_uri",""
"passed","Tue Feb 27 21:23:23 GMT 2024","Tue Feb 27 21:23:23 GMT 2024","6","tests.unit.backend.layers.api","test_curation_api","TestPostCollection","","","test__create_collection__InvalidParameters",""
"passed","Tue Feb 27 21:23:25 GMT 2024","Tue Feb 27 21:23:25 GMT 2024","5","tests.unit.backend.layers.api","test_curation_api","TestAuthToken","","","test__post_token__404",""
"passed","Tue Feb 27 21:23:26 GMT 2024","Tue Feb 27 21:23:26 GMT 2024","7","tests.unit.backend.layers.api","test_portal_api","TestCollectionPutUploadLink","","","test__reupload_while_processing_dataset__405","cannot reupload a dataset that is pending"
"passed","Tue Feb 27 21:23:21 GMT 2024","Tue Feb 27 21:23:21 GMT 2024","7","tests.unit.backend.layers.api","test_app","TestAPI","","","test__dp_api_swagger_ui__returns_200",""
"passed","Tue Feb 27 21:23:25 GMT 2024","Tue Feb 27 21:23:25 GMT 2024","26","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__get_collection_id_returns_revision_of_published_collection",""
"passed","Tue Feb 27 21:23:25 GMT 2024","Tue Feb 27 21:23:26 GMT 2024","5","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__update_collection_partial__OK",""
"passed","Tue Feb 27 21:23:36 GMT 2024","Tue Feb 27 21:23:36 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters10]",""
