"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","23","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > buildMultiPanelCategoryView > tissue selected","","","includes blood non-specific selected only",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","3","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Multi-Panel Category > overrideSelectedParents > cell type","","","overrides cell classes with selected cell type",""
"skipped","Thu Dec 22 19:08:41 GMT 2022","Thu Dec 22 19:08:41 GMT 2022","1","chromium","features/wheresMyGene.test.ts","Where's My Gene > tissue rollup","","","does NOT show tissues on the deny list",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","de-selects leaf HsapDv:0000003, with siblings",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","4","chromium","features/filter/useCategoryFilter.test.ts","useCategoryFilter > Curated Ontology Category > buildNextOntologyCategoryFilters","","","selects node HsapDv:0000002, nothing currently selected",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 60 to 60",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","6","chromium","features/filter/utils.test.ts","filter > Ontology > findOntologyParentNode","","","doesn't find parent of HsapDv:0000045",""
"skipped","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","0","chromium","features/collection/revision.test.ts","Collection Revision","","","starts a revision",""
"skipped","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/collection/revision.test.ts","Collection Revision","","","allows editing",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 150 to 150",""
"passed","Thu Dec 22 19:08:15 GMT 2022","Thu Dec 22 19:08:15 GMT 2022","0","tests.unit.wmg_processing","test_ontology_labels","OntologyLabelTests","","","test__gene_label",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 1500 to 1.5k",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 6 to 6",""
"passed","Thu Dec 22 19:08:26 GMT 2022","Thu Dec 22 19:08:40 GMT 2022","14088","chromium","features/tosAndPrivacy.test.ts","ToS and Privacy","","","renders the the Privacy Page",""
"passed","Thu Dec 22 19:07:44 GMT 2022","Thu Dec 22 19:07:44 GMT 2022","1","chromium","features/filter/utils.test.ts","filter > Format Number to Scale","","","formats 1400 to 1.4k",""
"skipped","Thu Dec 22 19:08:41 GMT 2022","Thu Dec 22 19:08:41 GMT 2022","0","chromium","features/wheresMyGene.test.ts","Where's My Gene","","","Source Data",""
