"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 28 16:09:17 GMT 2024","Wed Feb 28 16:09:17 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters16]",""
"passed","Wed Feb 28 16:11:24 GMT 2024","Wed Feb 28 16:12:28 GMT 2024","63764","tests.unit.wmg_processing","test_marker_genes","MarkerGenesTests","","","test_marker_genes_cube",""
"passed","Wed Feb 28 16:09:05 GMT 2024","Wed Feb 28 16:09:05 GMT 2024","5","tests.unit.backend.layers.api","test_curation_api","TestPostCollection","","","test__create_collection__InvalidParameters",""
"passed","Wed Feb 28 16:09:17 GMT 2024","Wed Feb 28 16:09:17 GMT 2024","40","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_in_config_but_not_in_env_and_use_env_is_set_we_use_config",""
"passed","Wed Feb 28 16:09:08 GMT 2024","Wed Feb 28 16:09:08 GMT 2024","10","tests.unit.backend.layers.business","test_business","TestSetCollectionVersionDatasetsOrder","","","test_set_collection_version_datasets_order_ok","
        The order of the datasets in a collection version is set using `set_collection_version_datasets_order`.
        "
"passed","Wed Feb 28 16:09:18 GMT 2024","Wed Feb 28 16:09:18 GMT 2024","0","tests.unit.backend.layers.utils","test_uri","TestS3URI","","","test__validate_with_invalid_s3_uri__returns_none",""
"passed","Wed Feb 28 16:09:05 GMT 2024","Wed Feb 28 16:09:05 GMT 2024","7","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection_strip_string_fields",""
"passed","Wed Feb 28 16:09:09 GMT 2024","Wed Feb 28 16:09:09 GMT 2024","17","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_resurrect_collection_with_tombstoned_dataset_ok","
        Individually-tombstoned Datasets should remain tombstoned after resurrection of their parent Collection.
        "
"passed","Wed Feb 28 16:09:08 GMT 2024","Wed Feb 28 16:09:08 GMT 2024","3","tests.unit.backend.layers.auth","test_auth_keys","TestKeys","","","test__create_key__401",""
"passed","Wed Feb 28 16:09:06 GMT 2024","Wed Feb 28 16:09:06 GMT 2024","3","tests.unit.backend.layers.api","test_curation_api","TestPostDataset","","","test_post_datasets_with_collection_version_id_403",""
"passed","Wed Feb 28 16:09:13 GMT 2024","Wed Feb 28 16:09:13 GMT 2024","0","tests.unit.backend.wmg.api.common","test_wmg_api_helpers","","","","test_sanitize_api_query_dict[input_query2-expected_sanitized_query2]",""
"passed","Wed Feb 28 16:09:09 GMT 2024","Wed Feb 28 16:09:09 GMT 2024","1","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[lab_website-https://]",""
"passed","Wed Feb 28 16:09:11 GMT 2024","Wed Feb 28 16:09:11 GMT 2024","4","tests.unit.processing","test_process_download","TestProcessDownload","","","test_download_from_s3_uri","
        Call process download using an s3 uri
        "
"passed","Wed Feb 28 16:09:07 GMT 2024","Wed Feb 28 16:09:07 GMT 2024","5","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__update_collection_partial__OK",""
"passed","Wed Feb 28 16:09:17 GMT 2024","Wed Feb 28 16:09:17 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters64]",""
"passed","Wed Feb 28 16:09:18 GMT 2024","Wed Feb 28 16:09:18 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters116]",""
"passed","Wed Feb 28 16:09:08 GMT 2024","Wed Feb 28 16:09:08 GMT 2024","4","tests.unit.backend.layers.business","test_business","TestUpdateDataset","","","test_add_dataset_artifact_ok","
        A dataset artifact can be added using `add_dataset_artifact`
        "
"passed","Wed Feb 28 16:09:10 GMT 2024","Wed Feb 28 16:09:10 GMT 2024","12","tests.unit.processing","test_h5ad_data_file","TestH5ADDataFile","","","test__create_h5ad_data_file__non_h5ad_raises_exception",""
"passed","Wed Feb 28 16:09:09 GMT 2024","Wed Feb 28 16:09:09 GMT 2024","9","tests.unit.processing","test_dataset_metadata_update","TestDatasetMetadataUpdaterWorker","","","test_update_h5ad",""
"passed","Wed Feb 28 16:09:07 GMT 2024","Wed Feb 28 16:09:07 GMT 2024","16","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_all_datasets_for_user_index",""
"passed","Wed Feb 28 16:09:08 GMT 2024","Wed Feb 28 16:09:08 GMT 2024","0","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_with_no_match",""
"passed","Wed Feb 28 16:09:08 GMT 2024","Wed Feb 28 16:09:08 GMT 2024","5","tests.unit.backend.layers.business","test_business","TestUpdateCollection","","","test_update_collection_partial_ok","
        `update_collection` should support partial updates: if only a subset of the fields are specified,
        the previous field should not be modified
        "
