
[                                        ] | 0% Completed | 184.74 us
[                                        ] | 0% Completed | 175.28 ms
[                                        ] | 0% Completed | 561.76 ms
[                                        ] | 0% Completed | 1.37 s
[                                        ] | 0% Completed | 1.48 s
[                                        ] | 2% Completed | 1.61 s
[                                        ] | 2% Completed | 2.29 s
[                                        ] | 2% Completed | 2.51 s
[##                                      ] | 5% Completed | 2.98 s
[##                                      ] | 5% Completed | 3.27 s
[##                                      ] | 5% Completed | 3.40 s
[##                                      ] | 5% Completed | 3.59 s
[##                                      ] | 7% Completed | 4.01 s
[##                                      ] | 7% Completed | 4.12 s
[###                                     ] | 9% Completed | 4.54 s
[###                                     ] | 9% Completed | 4.83 s
[###                                     ] | 9% Completed | 5.06 s
[###                                     ] | 9% Completed | 5.30 s
[###                                     ] | 9% Completed | 5.88 s
[####                                    ] | 10% Completed | 6.07 s
[####                                    ] | 12% Completed | 6.21 s
[#####                                   ] | 13% Completed | 6.96 s
[#####                                   ] | 13% Completed | 7.45 s
[#####                                   ] | 14% Completed | 7.66 s
[######                                  ] | 16% Completed | 7.85 s
[######                                  ] | 16% Completed | 7.97 s
[######                                  ] | 16% Completed | 8.23 s
[######                                  ] | 16% Completed | 8.41 s
[#######                                 ] | 18% Completed | 8.53 s
[#######                                 ] | 18% Completed | 8.66 s
[#######                                 ] | 18% Completed | 8.90 s
[#######                                 ] | 18% Completed | 9.64 s
[########                                ] | 20% Completed | 9.87 s
[########                                ] | 22% Completed | 10.44 s
[########                                ] | 22% Completed | 10.64 s
[########                                ] | 22% Completed | 11.30 s
[########                                ] | 22% Completed | 11.45 s
[#########                               ] | 24% Completed | 11.57 s
[#########                               ] | 24% Completed | 11.73 s
[##########                              ] | 25% Completed | 12.28 s
[##########                              ] | 25% Completed | 12.41 s
[##########                              ] | 25% Completed | 12.53 s
[###########                             ] | 28% Completed | 13.34 s
[###########                             ] | 28% Completed | 13.47 s
[###########                             ] | 28% Completed | 13.68 s
[###########                             ] | 28% Completed | 13.78 s
[###########                             ] | 28% Completed | 14.25 s
[############                            ] | 32% Completed | 15.34 s
[############                            ] | 32% Completed | 15.94 s
[############                            ] | 32% Completed | 16.05 s
[#############                           ] | 33% Completed | 16.22 s
[#############                           ] | 34% Completed | 16.33 s
[##############                          ] | 35% Completed | 16.59 s
[##############                          ] | 36% Completed | 16.73 s
[##############                          ] | 36% Completed | 17.01 s
[##############                          ] | 37% Completed | 17.56 s
[##############                          ] | 37% Completed | 17.81 s
[##############                          ] | 37% Completed | 18.01 s
[###############                         ] | 39% Completed | 18.60 s
[################                        ] | 40% Completed | 18.73 s
[################                        ] | 41% Completed | 19.54 s
[################                        ] | 42% Completed | 19.71 s
[################                        ] | 42% Completed | 19.84 s
[#################                       ] | 43% Completed | 20.07 s
[#################                       ] | 43% Completed | 20.34 s
[#################                       ] | 43% Completed | 20.52 s
[#################                       ] | 43% Completed | 20.85 s
[##################                      ] | 45% Completed | 21.00 s
[##################                      ] | 45% Completed | 21.15 s
[##################                      ] | 46% Completed | 21.59 s
[##################                      ] | 46% Completed | 21.92 s
