"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters58]",""
"passed","Tue Feb 27 06:31:47 GMT 2024","Tue Feb 27 06:31:47 GMT 2024","2","tests.unit.processing","test_handle_error","TestCleanupArtifacts","","","test_cleanup_artifacts__elete_many_from_s3_error","Check that delete_many_from_s3 errors are logged but do not raise exceptions."
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","10","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_create_collection_version_ok","
        A collection version can be created using `create_collection_version`
        "
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters86]",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","1","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_delete_h5ad",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","7","tests.unit.backend.layers.business","test_business","TestGetCollectionVersion","","","test_get_published_collection_version_for_published_collection_ok","
        A published collection can be obtained using `get_collection`
        "
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","3","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__set_collection_version_datasets_order_missing_datasets__400",""
"passed","Tue Feb 27 06:31:50 GMT 2024","Tue Feb 27 06:31:50 GMT 2024","1","tests.unit.backend.layers.utils","test_semvar_utils","TestSemvarUtils","","","test__prerelease_release_version__returns_true",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters97]",""
"passed","Tue Feb 27 06:31:45 GMT 2024","Tue Feb 27 06:31:45 GMT 2024","0","tests.unit.processing.schema_migration","test_publish_revisions","TestPublishRevisions","","","test_check_datasets_not_latest_version","Check datasets when one of the dataset has not been migrated to the latest schema version."
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","12","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_create_collection_version_fails_if_other_versions","
        A collection version can only be created if there are no other unpublished versions
        for that specific canonical collection
        "
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test_invalid_email[email@.com]",""
"passed","Tue Feb 27 06:31:23 GMT 2024","Tue Feb 27 06:31:23 GMT 2024","0","tests.unit.scripts","test_zenhub_close","","","","test_format_issue",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","2","tests.unit.backend.layers.thirdparty","test_crossref_provider","TestCrossrefProvider","","","test__provider_throws_exception_if_request_fails_with_non_2xx_code","
        Asserts a CrossrefFetchException if the GET request return a 500 error (any non 2xx will work)
        "
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters70]",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","8","tests.unit.backend.layers.api","test_curation_api","TestPatchCollectionID","","","test__update_collection__links_None_does_not_remove_publisher_metadata",""
"passed","Tue Feb 27 06:31:45 GMT 2024","Tue Feb 27 06:31:45 GMT 2024","11","tests.unit.processing","test_dataset_metadata_update","TestUpdateMetadataHandler","","","test_update_metadata__missing_labeled_h5ad",""
"passed","Tue Feb 27 06:31:37 GMT 2024","Tue Feb 27 06:31:38 GMT 2024","389","tests.unit.backend.wmg.api","test_v2","WmgApiV2Tests","","","test__query_request_multi_primary_dims_only__returns_200_and_correct_response",""
"passed","Tue Feb 27 06:31:36 GMT 2024","Tue Feb 27 06:31:36 GMT 2024","16","tests.unit.backend.layers.api","test_cellguide_api","TestPostCellGuide","","","test__upload_bad_data",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","9","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_all_datasets_for_index_with_ontology_expansion_deprecated",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","0","tests.unit.backend.layers.api","test_gene_info","GeneInfoAPIv1Tests","","","test_gene_checker","
        GeneChecker successfully creates a dictionary of gene names to gene IDs,
        checks validity of gene names, and returns ensembl ID for a gene name.
        "
"passed","Tue Feb 27 06:31:29 GMT 2024","Tue Feb 27 06:31:29 GMT 2024","24","tests.unit.backend.wmg.api.common","test_rollup","","","","test__rollup[no_compare_dim_one_ancestor_cell_type_missing_in_one_tissue_but_exists_in_all_others-input_cell_counts_df1-expected_cell_counts_df1-input_gene_expr_df1-expected_gene_expr_df1]","
    Test that the `rollup` function correctly accumulates (or rolls up) gene-expression
    values FOR EACH expressed gene and cell count values up the cell type ANCESTOR paths
    grouped by (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>).

    The input:

    1. A cell type ontology subgraph consisting of 4 cell types.

    CL:0000127
    ├── CL:0000644
    ├── CL:0002605
    └── CL:0002627

    2. A gene expression dataframe consisting of expression numeric values for each
    (gene_ontology_term_id, tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    3. The gene expression dataframe also holds total cell counts per tissue_ontology_term_id.
    This value is held in a column called `n_cells_tissue`.
    6. A cell counts dataframe that consists of cell counts for each
    (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    7. We set the `n_cells_tissue` column values to 1000 for all rows
    in the gene expression dataframe.
    8. We set all other numeric column values to `1` in the gene expression dataframe.

    The expected output:

    1. A rolled up gene expression dataframe.
    2. A rolled up cell counts dataframe.
    3. Assert that `n_cells_tissue` column value in the rolled up gene expression dataframe
    does not change for all rows because it should not be rolled up the cell type ontology
    ancestor paths.
    4. Assert that other numeric column values (i.e the columns that are not `n_cells_tissue`)
    in the rolled up gene expression dataframe hold the correct rolled up values.
    5. Assert that the cell counts in the rolled up cell counts dataframe hold the correct
    rolled up values.
    "
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","18","tests.unit.backend.layers.business","test_business","TestGetCollectionVersion","","","test_get_collection_version_for_tombstoned_collection","
        A tombstoned Collection's versions can only be obtained if the `get_tombstoned` flag is explicitly set to True
        "
"passed","Tue Feb 27 06:31:27 GMT 2024","Tue Feb 27 06:31:28 GMT 2024","361","tests.unit.backend.wmg.api.common","test_expression_dotplot","ExpressionDotPlotTest","","","test__query_all_indexed_dims_multi_valued__returns_correct_result",""
"passed","Tue Feb 27 06:31:50 GMT 2024","Tue Feb 27 06:31:50 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","TestTypeConversionUtils","","","test__get_schema_type_hint_from_dtype",""
"passed","Tue Feb 27 06:31:02 GMT 2024","Tue Feb 27 06:31:04 GMT 2024","2737","tests.unit.wmg_processing","test_cube_pipeline","TestCubePipe","","","test__pipeline_fails_if_census_schema_version_unsupported",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","2","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters72]",""
"passed","Tue Feb 27 06:31:47 GMT 2024","Tue Feb 27 06:31:47 GMT 2024","0","tests.unit.processing","test_process_download","","","","test_estimate_resource_requirements_positive[adata2-memory_settings2-expected2]",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","29","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_dataset_in_a_collection",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","24","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__get_collection_id_returns_revision_of_published_collection",""
"passed","Tue Feb 27 06:31:47 GMT 2024","Tue Feb 27 06:31:47 GMT 2024","0","tests.unit.processing","test_handle_error","","","","test_parse_event_with_error_cause",""
"passed","Tue Feb 27 06:31:49 GMT 2024","Tue Feb 27 06:31:49 GMT 2024","39","tests.unit.backend.layers.utils","test_aws_secret","TestAwsSecret","","","test_value_of_existing_secret_returns_value",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","1","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_artifact_type_doesnt_match_regex",""
"passed","Tue Feb 27 06:31:49 GMT 2024","Tue Feb 27 06:31:49 GMT 2024","388","tests.unit.backend.layers.utils","test_color_conversion_utils","TestColorConversionUtils","","","test_anndata_colors_to_cxg_colors",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","1","tests.unit.backend.layers.business","test_business","TestUpdateCollectionDatasets","","","test_add_dataset_to_unpublished_collection_ok","
        A dataset can be added to a collection when `ingest_dataset` is called.
        The resulting dataset should be empty and in a state ready for processing.
        "
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","29","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_cleanup_occurs_after_revision_is_canceled","
        New Dataset assets and rows not deleted until after revision is canceled (for previously-published Collection)
        "
"passed","Tue Feb 27 06:31:38 GMT 2024","Tue Feb 27 06:31:38 GMT 2024","22","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionVersionID","","","test_get_collection_version_ok",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","21","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_get_collection_versions_for_canonical_ok","
        `get_collection_versions_from_canonical` can be used to retrieve all the versions
        for a canonical collection, whether those are published, active or neither
        "
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","6","tests.unit.backend.layers.api","test_portal_api","TestCollectionPostUploadLink","","","test__bad_link__400",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","6","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_status__403",""
"passed","Tue Feb 27 06:31:47 GMT 2024","Tue Feb 27 06:31:47 GMT 2024","0","tests.unit.processing","test_process_download","","","","test_estimate_resource_requirements_positive[adata0-memory_settings0-expected0]",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","11","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__get_all_datasets_for_index",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","40","tests.unit.backend.layers.business","test_business","TestGetDataset","","","test_get_prior_published_dataset_version","
        Given a dataset version id, return the DatasetVersion IF its been part of a published CollectionVersion
        "
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","3","tests.unit.backend.layers.auth","test_auth_keys","TestKeys","","","test__get_key__200",""
"passed","Tue Feb 27 06:31:38 GMT 2024","Tue Feb 27 06:31:38 GMT 2024","9","tests.unit.backend.layers.api","test_curation_api","TestGetCollectionID","","","test__get_collection_with_dataset_failing_validation",""
"passed","Tue Feb 27 06:31:53 GMT 2024","Tue Feb 27 06:31:53 GMT 2024","208","tests.unit.backend.wmg","test_query","QueryPrimaryFilterDimensionsTest","","","test__multiple_dimensions__returns_all_dimensions_and_terms_as_tuples",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","5","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_dataset_no_assets",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__OK[protocol-https://www.google.com]",""
"passed","Tue Feb 27 06:31:38 GMT 2024","Tue Feb 27 06:31:38 GMT 2024","8","tests.unit.backend.layers.api","test_curation_api","TestGetCollections","","","test__get_collections_with_auth__OK_2","The 'revising_in' attribute is None for collections which lack a revision"
"passed","Tue Feb 27 06:31:47 GMT 2024","Tue Feb 27 06:31:47 GMT 2024","1","tests.unit.processing","test_process_download","","","","test_get_job_definion_name[environ2-dp-test-ingest-process-fake_dataset_id]",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","0","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_CollectionDeleteException_with_H5AD",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters113]",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","14","tests.unit.backend.layers.api","test_portal_api","TestRevision","","","test__revision_not_owner__403","
        Start a revision on a collection as a non-owner.
        "
"passed","Tue Feb 27 06:31:50 GMT 2024","Tue Feb 27 06:31:50 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters20]",""
"passed","Tue Feb 27 06:31:46 GMT 2024","Tue Feb 27 06:31:47 GMT 2024","100","tests.unit.processing","test_h5ad_data_file","TestH5ADDataFile","","","test__to_cxg__simple_anndata_with_corpora_and_dense_using_feature_name_var_index",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","2","tests.unit.backend.layers.api","test_gene_info","GeneInfoAPIv1Tests","","","test_api_fetch_calls","
        Mocks API key for NCBI requests, checks call counts and the correct external API calls.
        Will break if the external API call is down!
        "
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","4","tests.unit.backend.layers.api","test_portal_api","TestDataset","","","test__cancel_dataset_download__user_not_logged_in",""
"passed","Tue Feb 27 06:31:50 GMT 2024","Tue Feb 27 06:31:50 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters49]",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","2","tests.unit.backend.layers.business","test_business","TestDatasetArtifactMetadataUpdates","","","test_generate_dataset_citation",""
"passed","Tue Feb 27 06:31:50 GMT 2024","Tue Feb 27 06:31:50 GMT 2024","41","tests.unit.backend.layers.utils","test_secret_config","TestSecretConfig","","","test_when_item_is_in_config_and_is_in_env_and_use_env_is_set_we_use_env",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","7","tests.unit.backend.layers.business","test_business","TestGetCollectionVersion","","","test_get_collection_version_for_published_collection_ok","
        A published collection version can be obtained using `get_collection_version`
        "
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","13","tests.unit.backend.layers.business","test_business","TestCollectionOperations","","","test_delete_collection_version_ok","
        A collection version can be deleted using `delete_collection_version`
        "
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","3","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_rejects_invalid_doi",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","4","tests.unit.backend.layers.api","test_portal_api","TestCollection","","","test__post_collection_fails_with_extra_fields",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters84]",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","10","tests.unit.backend.layers.api","test_portal_api","TestCollectionPostUploadLink","","","test_link_public_collection__403",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","14","tests.unit.backend.layers.api","test_portal_api","TestCollectionDeletion","","","test_deleted_collection_does_not_appear_in_collection_lists",""
"passed","Tue Feb 27 06:31:45 GMT 2024","Tue Feb 27 06:31:45 GMT 2024","2","tests.unit.processing.schema_migration","test_collection_migrate","TestCollectionMigrate","","","test_can_publish_true_and_filtered_schema_version",""
"passed","Tue Feb 27 06:31:38 GMT 2024","Tue Feb 27 06:31:38 GMT 2024","12","tests.unit.backend.layers.api","test_curation_api","TestGetCollections","","","test__get_collections_with_auth__OK_4","revision_of contains the id to their published counterpart"
"passed","Tue Feb 27 06:31:45 GMT 2024","Tue Feb 27 06:31:45 GMT 2024","0","tests.unit.processing.schema_migration","test_gather_collections","TestGatherCollections","","","test_with_revision",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test__link__INVALID[other-google]",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","3","tests.unit.backend.layers.api","test_portal_api","TestCollectionPostUploadLink","","","test__link_no_auth__401",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","4","tests.unit.backend.layers.api","test_portal_api","TestCollectionPostUploadLink","","","test__link__202",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","1","tests.unit.backend.layers.common","test_validation","","","","test_invalid_email[email@.]",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","1","tests.unit.backend.layers.business","test_business","TestDeleteDataset","","","test_delete_artifacts_with_no_match",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","1","tests.unit.backend.layers.utils","test_uri","TestRegisteredSources","","","test_register_neg",""
"passed","Tue Feb 27 06:31:50 GMT 2024","Tue Feb 27 06:31:50 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters1]",""
"passed","Tue Feb 27 06:31:41 GMT 2024","Tue Feb 27 06:31:41 GMT 2024","22","tests.unit.backend.layers.api","test_portal_api","TestRevision","","","test__start_revision_of_a_collection_w_links__201","
        Start a revision of a collection with links.
        "
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","9","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__set_collection_version_datasets_order_invalid_collection__403",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","0","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters61]",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","4","tests.unit.backend.layers.api","test_curation_api","TestAuthToken","","","test__post_token__404",""
"passed","Tue Feb 27 06:31:39 GMT 2024","Tue Feb 27 06:31:39 GMT 2024","9","tests.unit.backend.layers.api","test_curation_api","TestGetDatasets","","","test_get_nonexistent_dataset_4xx",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","0","tests.unit.backend.layers.common","test_validation","","","","test_blank_fields",""
"passed","Tue Feb 27 06:31:51 GMT 2024","Tue Feb 27 06:31:51 GMT 2024","1","tests.unit.backend.layers.utils","test_type_conversion_utils","","","","test_type_inference[parameters100]",""
"passed","Tue Feb 27 06:31:40 GMT 2024","Tue Feb 27 06:31:40 GMT 2024","5","tests.unit.backend.layers.api","test_portal_api","TestUpdateCollection","","","test__update_collection_strip_string_fields__OK",""
"passed","Tue Feb 27 06:31:42 GMT 2024","Tue Feb 27 06:31:42 GMT 2024","6","tests.unit.backend.layers.business","test_business","TestUpdateDataset","","","test_update_dataset_artifact_ok","
        A dataset artifact can be updated using `update_dataset_artifact`
        "
