
[                                        ] | 0% Completed | 214.40 us
[                                        ] | 0% Completed | 274.77 ms
[                                        ] | 0% Completed | 464.74 ms
[                                        ] | 0% Completed | 646.42 ms
[                                        ] | 0% Completed | 875.07 ms
[                                        ] | 0% Completed | 983.19 ms
[                                        ] | 1% Completed | 1.18 s
[                                        ] | 1% Completed | 1.29 s
[                                        ] | 1% Completed | 1.48 s
[                                        ] | 2% Completed | 1.78 s
[                                        ] | 2% Completed | 1.99 s
[#                                       ] | 2% Completed | 2.15 s
[#                                       ] | 2% Completed | 2.45 s
[#                                       ] | 3% Completed | 2.66 s
[#                                       ] | 3% Completed | 3.00 s
[#                                       ] | 4% Completed | 3.12 s
[#                                       ] | 4% Completed | 3.31 s
[#                                       ] | 4% Completed | 3.49 s
[#                                       ] | 4% Completed | 3.65 s
[#                                       ] | 4% Completed | 3.99 s
[##                                      ] | 5% Completed | 4.52 s
[##                                      ] | 5% Completed | 4.69 s
[##                                      ] | 6% Completed | 4.90 s
[##                                      ] | 6% Completed | 5.05 s
[##                                      ] | 6% Completed | 5.35 s
[##                                      ] | 6% Completed | 5.48 s
[##                                      ] | 6% Completed | 5.71 s
[##                                      ] | 6% Completed | 5.90 s
[##                                      ] | 7% Completed | 6.32 s
[###                                     ] | 8% Completed | 6.46 s
[###                                     ] | 8% Completed | 6.59 s
[###                                     ] | 8% Completed | 6.87 s
[###                                     ] | 8% Completed | 6.99 s
[###                                     ] | 8% Completed | 7.09 s
[###                                     ] | 8% Completed | 7.23 s
[###                                     ] | 8% Completed | 7.36 s
[###                                     ] | 9% Completed | 7.48 s
[###                                     ] | 9% Completed | 7.61 s
[###                                     ] | 9% Completed | 7.85 s
[####                                    ] | 10% Completed | 8.04 s
[####                                    ] | 10% Completed | 8.21 s
[####                                    ] | 10% Completed | 8.39 s
[####                                    ] | 10% Completed | 8.64 s
[####                                    ] | 10% Completed | 8.78 s
[####                                    ] | 10% Completed | 8.92 s
[####                                    ] | 11% Completed | 9.11 s
[####                                    ] | 11% Completed | 9.23 s
[####                                    ] | 11% Completed | 9.41 s
[####                                    ] | 12% Completed | 9.81 s
[####                                    ] | 12% Completed | 9.94 s
[#####                                   ] | 12% Completed | 10.42 s
[#####                                   ] | 12% Completed | 10.77 s
[#####                                   ] | 13% Completed | 10.94 s
[#####                                   ] | 13% Completed | 11.28 s
[#####                                   ] | 14% Completed | 11.44 s
[#####                                   ] | 14% Completed | 11.82 s
[#####                                   ] | 14% Completed | 12.26 s
[######                                  ] | 15% Completed | 12.37 s
[######                                  ] | 15% Completed | 12.57 s
[######                                  ] | 15% Completed | 12.86 s
[######                                  ] | 16% Completed | 13.34 s
[######                                  ] | 16% Completed | 13.47 s
[######                                  ] | 16% Completed | 13.78 s
[#######                                 ] | 17% Completed | 14.01 s
[#######                                 ] | 17% Completed | 14.16 s
[#######                                 ] | 17% Completed | 14.35 s
[#######                                 ] | 18% Completed | 14.49 s
[#######                                 ] | 18% Completed | 14.61 s
[#######                                 ] | 18% Completed | 14.79 s
[#######                                 ] | 18% Completed | 14.98 s
[#######                                 ] | 18% Completed | 15.26 s
[#######                                 ] | 19% Completed | 15.49 s
[#######                                 ] | 19% Completed | 15.72 s
[#######                                 ] | 19% Completed | 16.23 s
[########                                ] | 20% Completed | 16.52 s
[########                                ] | 20% Completed | 16.74 s
[########                                ] | 21% Completed | 16.89 s
[########                                ] | 21% Completed | 17.00 s
[########                                ] | 21% Completed | 17.23 s
[########                                ] | 21% Completed | 17.52 s
[########                                ] | 21% Completed | 17.73 s
[########                                ] | 22% Completed | 17.92 s
[########                                ] | 22% Completed | 18.20 s
[#########                               ] | 23% Completed | 18.37 s
[#########                               ] | 23% Completed | 18.73 s
[#########                               ] | 23% Completed | 18.87 s
[#########                               ] | 23% Completed | 19.14 s
[#########                               ] | 24% Completed | 19.30 s
[#########                               ] | 24% Completed | 19.43 s
[#########                               ] | 24% Completed | 19.53 s
[#########                               ] | 24% Completed | 19.70 s
[##########                              ] | 25% Completed | 20.23 s
[##########                              ] | 25% Completed | 20.41 s
[##########                              ] | 25% Completed | 20.57 s
[##########                              ] | 25% Completed | 20.71 s
[##########                              ] | 26% Completed | 20.90 s
[##########                              ] | 26% Completed | 21.21 s
[##########                              ] | 27% Completed | 21.58 s
[##########                              ] | 27% Completed | 21.71 s
