
[                                        ] | 0% Completed | 211.69 us
[                                        ] | 0% Completed | 185.03 ms
[                                        ] | 0% Completed | 838.13 ms
[                                        ] | 1% Completed | 944.63 ms
[                                        ] | 1% Completed | 1.48 s
[#                                       ] | 2% Completed | 1.83 s
[#                                       ] | 2% Completed | 1.95 s
[#                                       ] | 4% Completed | 2.40 s
[##                                      ] | 7% Completed | 2.54 s
[##                                      ] | 7% Completed | 2.75 s
[##                                      ] | 7% Completed | 2.86 s
[##                                      ] | 7% Completed | 3.47 s
[##                                      ] | 7% Completed | 3.57 s
[##                                      ] | 7% Completed | 3.68 s
[####                                    ] | 11% Completed | 4.26 s
[####                                    ] | 11% Completed | 4.42 s
[####                                    ] | 11% Completed | 4.75 s
[####                                    ] | 11% Completed | 4.92 s
[####                                    ] | 11% Completed | 5.11 s
[####                                    ] | 11% Completed | 5.26 s
[####                                    ] | 11% Completed | 5.37 s
[######                                  ] | 16% Completed | 5.68 s
[######                                  ] | 16% Completed | 6.00 s
[######                                  ] | 16% Completed | 6.40 s
[######                                  ] | 16% Completed | 6.51 s
[#######                                 ] | 18% Completed | 6.69 s
[#######                                 ] | 18% Completed | 7.20 s
[#######                                 ] | 18% Completed | 7.43 s
[#######                                 ] | 19% Completed | 7.54 s
[#######                                 ] | 19% Completed | 7.70 s
[########                                ] | 21% Completed | 8.12 s
[#########                               ] | 23% Completed | 8.31 s
[#########                               ] | 23% Completed | 8.85 s
[#########                               ] | 23% Completed | 9.08 s
[#########                               ] | 23% Completed | 9.29 s
[##########                              ] | 25% Completed | 9.61 s
[##########                              ] | 26% Completed | 9.72 s
[###########                             ] | 28% Completed | 9.91 s
[###########                             ] | 29% Completed | 10.29 s
[###########                             ] | 29% Completed | 10.64 s
[############                            ] | 30% Completed | 10.92 s
[############                            ] | 30% Completed | 11.11 s
[############                            ] | 30% Completed | 11.28 s
[############                            ] | 32% Completed | 11.42 s
[############                            ] | 32% Completed | 11.54 s
[##############                          ] | 35% Completed | 12.03 s
[##############                          ] | 35% Completed | 12.20 s
[##############                          ] | 35% Completed | 12.39 s
[##############                          ] | 35% Completed | 12.52 s
[##############                          ] | 35% Completed | 12.65 s
[##############                          ] | 36% Completed | 13.18 s
[##############                          ] | 36% Completed | 13.31 s
[###############                         ] | 39% Completed | 13.66 s
[###############                         ] | 39% Completed | 13.89 s
[################                        ] | 40% Completed | 14.11 s
[################                        ] | 40% Completed | 14.30 s
[################                        ] | 40% Completed | 14.40 s
[################                        ] | 42% Completed | 14.74 s
[################                        ] | 42% Completed | 15.08 s
[#################                       ] | 43% Completed | 15.24 s
[##################                      ] | 45% Completed | 15.37 s
[##################                      ] | 45% Completed | 15.61 s
[##################                      ] | 45% Completed | 16.02 s
[##################                      ] | 45% Completed | 16.26 s
[##################                      ] | 46% Completed | 16.53 s
[####################                    ] | 50% Completed | 16.88 s
[####################                    ] | 50% Completed | 17.49 s
[####################                    ] | 52% Completed | 17.93 s
