
[                                        ] | 0% Completed | 210.07 us
[                                        ] | 0% Completed | 815.77 ms
[                                        ] | 0% Completed | 971.18 ms
[                                        ] | 1% Completed | 1.84 s
[#                                       ] | 4% Completed | 1.95 s
[##                                      ] | 5% Completed | 2.31 s
[##                                      ] | 7% Completed | 2.53 s
[##                                      ] | 7% Completed | 2.74 s
[##                                      ] | 7% Completed | 3.14 s
[###                                     ] | 8% Completed | 3.44 s
[###                                     ] | 8% Completed | 4.10 s
[####                                    ] | 11% Completed | 4.28 s
[####                                    ] | 11% Completed | 4.48 s
[#####                                   ] | 14% Completed | 5.10 s
[#####                                   ] | 14% Completed | 5.26 s
[######                                  ] | 16% Completed | 5.53 s
[######                                  ] | 16% Completed | 5.65 s
[######                                  ] | 16% Completed | 6.09 s
[######                                  ] | 16% Completed | 6.29 s
[########                                ] | 21% Completed | 7.70 s
[#########                               ] | 23% Completed | 7.97 s
[##########                              ] | 25% Completed | 8.12 s
[##########                              ] | 25% Completed | 8.23 s
[##########                              ] | 25% Completed | 8.45 s
[##########                              ] | 25% Completed | 8.72 s
[##########                              ] | 25% Completed | 8.86 s
[##########                              ] | 25% Completed | 9.00 s
[##########                              ] | 26% Completed | 9.23 s
[##########                              ] | 26% Completed | 9.34 s
[###########                             ] | 28% Completed | 9.67 s
[###########                             ] | 28% Completed | 9.84 s
[###########                             ] | 29% Completed | 10.29 s
[############                            ] | 32% Completed | 10.55 s
[############                            ] | 32% Completed | 11.07 s
[############                            ] | 32% Completed | 11.23 s
[##############                          ] | 35% Completed | 11.85 s
[##############                          ] | 35% Completed | 12.00 s
[##############                          ] | 36% Completed | 12.17 s
[##############                          ] | 36% Completed | 12.54 s
[###############                         ] | 38% Completed | 12.66 s
[###############                         ] | 38% Completed | 13.21 s
[###############                         ] | 38% Completed | 13.32 s
[################                        ] | 42% Completed | 13.63 s
[################                        ] | 42% Completed | 14.24 s
[################                        ] | 42% Completed | 14.51 s
[##################                      ] | 45% Completed | 15.07 s
[###################                     ] | 47% Completed | 15.28 s
[###################                     ] | 47% Completed | 15.58 s
[###################                     ] | 47% Completed | 15.89 s
[###################                     ] | 47% Completed | 16.12 s
[###################                     ] | 49% Completed | 16.24 s
[###################                     ] | 49% Completed | 16.43 s
[###################                     ] | 49% Completed | 16.64 s
[####################                    ] | 50% Completed | 17.16 s
[####################                    ] | 52% Completed | 17.68 s
[######################                  ] | 56% Completed | 18.28 s
[######################                  ] | 56% Completed | 18.57 s
[#######################                 ] | 57% Completed | 18.87 s
[#######################                 ] | 57% Completed | 19.05 s
[#######################                 ] | 57% Completed | 19.17 s
[#######################                 ] | 57% Completed | 19.28 s
[########################                ] | 61% Completed | 19.40 s
[########################                ] | 61% Completed | 19.63 s
[########################                ] | 61% Completed | 20.10 s
[########################                ] | 61% Completed | 20.64 s
[#########################               ] | 64% Completed | 21.23 s
[###########################             ] | 67% Completed | 21.67 s
[###########################             ] | 69% Completed | 22.14 s
[###########################             ] | 69% Completed | 22.75 s
[############################            ] | 70% Completed | 22.95 s
[############################            ] | 71% Completed | 23.16 s
[#############################           ] | 73% Completed | 23.43 s
[#############################           ] | 73% Completed | 24.04 s
[##############################          ] | 76% Completed | 24.63 s
[###############################         ] | 78% Completed | 24.87 s
[###############################         ] | 78% Completed | 25.03 s
[###############################         ] | 78% Completed | 25.16 s
[################################        ] | 80% Completed | 25.75 s
[################################        ] | 80% Completed | 25.87 s
[################################        ] | 80% Completed | 26.35 s
[#################################       ] | 83% Completed | 26.53 s
[#################################       ] | 84% Completed | 26.74 s
[#################################       ] | 84% Completed | 26.87 s
[#################################       ] | 84% Completed | 26.98 s
